_id,sensor_id,date,total_gain,total_loss,STEP_GAIN,STEP_LOSS,STEP_ASC,STEP_DESC,RATE,STAIR_ASC,STAIR_DESC
60,8,2016-03-13 11:10:42.367,1140,1337,0,0,0,0,4.0,0,0
61,8,2016-03-13 11:10:43.432,1140,1337,0,0,0,0,-1.0,0,0
62,8,2016-03-13 11:10:44.381,1140,1337,0,0,0,0,-1.0,0,0
63,8,2016-03-13 11:10:45.371,1140,1337,0,0,0,0,1.0,0,0
64,8,2016-03-13 11:10:46.392,1140,1337,0,0,0,0,2.0,0,0
65,8,2016-03-13 11:10:47.367,1140,1337,0,0,0,0,6.0,0,0
66,8,2016-03-13 11:10:48.368,1140,1337,0,0,0,0,3.0,0,0
67,8,2016-03-13 11:10:49.366,1140,1337,0,0,0,0,4.0,0,0
68,8,2016-03-13 11:10:50.366,1140,1337,0,0,0,0,3.0,0,0
69,8,2016-03-13 11:10:51.365,1140,1337,0,0,0,0,-1.0,0,0
70,8,2016-03-13 11:10:52.368,1140,1337,0,0,0,0,-3.0,0,0
71,8,2016-03-13 11:10:53.425,1140,1337,0,0,0,0,-3.0,0,0
72,8,2016-03-13 11:10:54.375,1140,1337,0,0,0,0,0.0,0,0
73,8,2016-03-13 11:10:55.389,1140,1337,0,0,0,0,3.0,0,0
74,8,2016-03-13 11:10:56.393,1140,1337,0,0,0,0,6.0,0,0
75,8,2016-03-13 11:10:57.393,1140,1337,0,0,0,0,5.0,0,0
76,8,2016-03-13 11:10:58.397,1140,1337,0,0,0,0,3.0,0,0
77,8,2016-03-13 11:10:59.383,1140,1337,0,0,0,0,0.0,0,0
78,8,2016-03-13 11:11:00.391,1140,1337,0,0,0,0,1.0,0,0
79,8,2016-03-13 11:11:01.393,1140,1337,0,0,0,0,-3.0,0,0
80,8,2016-03-13 11:11:02.397,1140,1337,0,0,0,0,-1.0,0,0
81,8,2016-03-13 11:11:03.395,1140,1337,0,0,0,0,-1.0,0,0
82,8,2016-03-13 11:11:04.392,1140,1337,0,0,0,0,-5.0,0,0
83,8,2016-03-13 11:11:05.397,1140,1337,0,0,0,0,-7.0,0,0
84,8,2016-03-13 11:11:06.391,1140,1337,0,0,0,0,-6.0,0,0
85,8,2016-03-13 11:11:07.394,1140,1337,0,0,0,0,-2.0,0,0
86,8,2016-03-13 11:11:08.375,1140,1337,0,0,0,0,3.0,0,0
87,8,2016-03-13 11:11:09.369,1140,1337,0,0,0,0,1.0,0,0
88,8,2016-03-13 11:11:10.369,1140,1337,0,0,0,0,-5.0,0,0
89,8,2016-03-13 11:11:11.397,1140,1337,0,0,0,0,-6.0,0,0
90,8,2016-03-13 11:11:12.371,1140,1337,0,0,0,0,-4.0,0,0
91,8,2016-03-13 11:11:13.416,1140,1337,0,0,0,0,-3.0,0,0
92,8,2016-03-13 11:11:14.378,1140,1337,0,0,0,0,-6.0,0,0
93,8,2016-03-13 11:11:15.395,1140,1337,0,0,0,0,-7.0,0,0
94,8,2016-03-13 11:11:16.422,1140,1337,0,0,0,0,-4.0,0,0
95,8,2016-03-13 11:11:17.391,1140,1337,0,0,0,0,0.0,0,0
96,8,2016-03-13 11:11:18.391,1140,1337,0,0,0,0,1.0,0,0
97,8,2016-03-13 11:11:19.392,1140,1337,0,0,0,0,0.0,0,0
98,8,2016-03-13 11:11:20.406,1140,1337,0,0,0,0,2.0,0,0
99,8,2016-03-13 11:11:21.392,1140,1337,0,0,0,0,2.0,0,0
100,8,2016-03-13 11:11:22.372,1140,1337,0,0,0,0,1.0,0,0
101,8,2016-03-13 11:11:23.394,1140,1337,0,0,0,0,4.0,0,0
102,8,2016-03-13 11:11:24.406,1140,1337,0,0,0,0,5.0,0,0
103,8,2016-03-13 11:11:25.391,1140,1337,0,0,0,0,3.0,0,0
104,8,2016-03-13 11:11:26.395,1140,1337,0,0,0,0,4.0,0,0
105,8,2016-03-13 11:11:27.390,1140,1337,0,0,0,0,3.0,0,0
106,8,2016-03-13 11:11:28.390,1140,1337,0,0,0,0,4.0,0,0
107,8,2016-03-13 11:11:29.392,1140,1337,0,0,0,0,0.0,0,0
108,8,2016-03-13 11:11:30.390,1140,1337,0,0,0,0,0.0,0,0
109,8,2016-03-13 11:11:31.397,1140,1337,0,0,0,0,2.0,0,0
110,8,2016-03-13 11:11:32.391,1140,1337,0,0,0,0,3.0,0,0
111,8,2016-03-13 11:11:33.391,1140,1337,0,0,0,0,-1.0,0,0
112,8,2016-03-13 11:11:34.391,1140,1337,0,0,0,0,-3.0,0,0
113,8,2016-03-13 11:11:35.376,1140,1337,0,0,0,0,-5.0,0,0
114,8,2016-03-13 11:11:36.395,1140,1337,0,0,0,0,-6.0,0,0
115,8,2016-03-13 11:11:37.392,1140,1337,0,0,0,0,-9.0,0,0
116,8,2016-03-13 11:11:38.381,1140,1337,0,0,0,0,-7.0,0,0
117,8,2016-03-13 11:11:39.393,1140,1337,0,0,0,0,2.0,0,0
118,8,2016-03-13 11:11:40.391,1140,1337,0,0,0,0,5.0,0,0
119,8,2016-03-13 11:11:41.390,1140,1337,0,0,0,0,3.0,0,0
120,8,2016-03-13 11:11:42.377,1140,1337,0,0,0,0,-1.0,0,0
121,8,2016-03-13 11:11:43.390,1140,1337,0,0,0,0,0.0,0,0
122,8,2016-03-13 11:11:44.390,1140,1337,0,0,0,0,-2.0,0,0
123,8,2016-03-13 11:11:45.368,1140,1337,0,0,0,0,0.0,0,0
124,8,2016-03-13 11:11:46.404,1140,1337,0,0,0,0,0.0,0,0
125,8,2016-03-13 11:11:47.390,1140,1337,0,0,0,0,0.0,0,0
126,8,2016-03-13 11:11:48.398,1140,1337,0,0,0,0,-2.0,0,0
127,8,2016-03-13 11:11:49.391,1140,1337,0,0,0,0,-2.0,0,0
128,8,2016-03-13 11:11:50.404,1140,1337,0,0,0,0,-1.0,0,0
129,8,2016-03-13 11:11:51.396,1140,1337,0,0,0,0,1.0,0,0
130,8,2016-03-13 11:11:52.389,1140,1337,0,0,0,0,-1.0,0,0
131,8,2016-03-13 11:11:53.390,1140,1337,0,0,0,0,1.0,0,0
132,8,2016-03-13 11:11:54.410,1140,1337,0,0,0,0,-4.0,0,0
133,8,2016-03-13 11:11:55.389,1140,1337,0,0,0,0,-4.0,0,0
134,8,2016-03-13 11:11:56.388,1140,1337,0,0,0,0,-4.0,0,0
135,8,2016-03-13 11:11:57.390,1140,1337,0,0,0,0,-4.0,0,0
136,8,2016-03-13 11:11:58.392,1140,1337,0,0,0,0,-3.0,0,0
137,8,2016-03-13 11:11:59.393,1140,1337,0,0,0,0,-4.0,0,0
138,8,2016-03-13 11:12:00.396,1140,1337,0,0,0,0,-3.0,0,0
139,8,2016-03-13 11:12:01.394,1140,1337,0,0,0,0,-3.0,0,0
140,8,2016-03-13 11:12:02.395,1140,1337,0,0,0,0,-3.0,0,0
141,8,2016-03-13 11:12:03.390,1140,1337,0,0,0,0,-3.0,0,0
142,8,2016-03-13 11:12:04.389,1140,1337,0,0,0,0,-2.0,0,0
143,8,2016-03-13 11:12:05.395,1140,1337,0,0,0,0,-1.0,0,0
144,8,2016-03-13 11:12:06.391,1140,1337,0,0,0,0,3.0,0,0
145,8,2016-03-13 11:12:07.391,1140,1337,0,0,0,0,7.0,0,0
146,8,2016-03-13 11:12:08.391,1140,1337,0,0,0,0,7.0,0,0
147,8,2016-03-13 11:12:09.396,1140,1337,0,0,0,0,3.0,0,0
148,8,2016-03-13 11:12:10.392,1140,1337,0,0,0,0,0.0,0,0
149,8,2016-03-13 11:12:11.392,1140,1337,0,0,0,0,-2.0,0,0
150,8,2016-03-13 11:12:12.390,1140,1337,0,0,0,0,-1.0,0,0
151,8,2016-03-13 11:12:13.394,1140,1337,0,0,0,0,0.0,0,0
152,8,2016-03-13 11:12:14.392,1140,1337,0,0,0,0,-1.0,0,0
153,8,2016-03-13 11:12:15.390,1140,1337,0,0,0,0,0.0,0,0
154,8,2016-03-13 11:12:16.392,1140,1337,0,0,0,0,2.0,0,0
155,8,2016-03-13 11:12:17.393,1140,1337,0,0,0,0,-1.0,0,0
156,8,2016-03-13 11:12:18.394,1140,1337,0,0,0,0,4.0,0,0
157,8,2016-03-13 11:12:19.391,1140,1337,0,0,0,0,1.0,0,0
158,8,2016-03-13 11:12:20.431,1140,1337,0,0,0,0,-3.0,0,0
159,8,2016-03-13 11:12:21.394,1140,1337,0,0,0,0,-3.0,0,0
160,8,2016-03-13 11:12:22.391,1140,1337,0,0,0,0,-7.0,0,0
161,8,2016-03-13 11:12:23.392,1140,1337,0,0,0,0,-6.0,0,0
162,8,2016-03-13 11:12:24.406,1140,1337,0,0,0,0,-3.0,0,0
163,8,2016-03-13 11:12:25.389,1140,1337,0,0,0,0,2.0,0,0
164,8,2016-03-13 11:12:26.389,1140,1337,0,0,0,0,3.0,0,0
165,8,2016-03-13 11:12:27.389,1140,1337,0,0,0,0,3.0,0,0
166,8,2016-03-13 11:12:28.392,1140,1337,0,0,0,0,2.0,0,0
167,8,2016-03-13 11:12:29.392,1140,1337,0,0,0,0,4.0,0,0
168,8,2016-03-13 11:12:30.391,1140,1337,0,0,0,0,2.0,0,0
169,8,2016-03-13 11:12:31.389,1140,1337,0,0,0,0,2.0,0,0
170,8,2016-03-13 11:12:32.389,1140,1337,0,0,0,0,1.0,0,0
171,8,2016-03-13 11:12:33.436,1140,1337,0,0,0,0,-1.0,0,0
172,8,2016-03-13 11:12:34.391,1140,1337,0,0,0,0,-4.0,0,0
173,8,2016-03-13 11:12:35.395,1140,1337,0,0,0,0,-5.0,0,0
174,8,2016-03-13 11:12:36.400,1140,1337,0,0,0,0,-2.0,0,0
175,8,2016-03-13 11:12:37.391,1140,1337,0,0,0,0,-2.0,0,0
176,8,2016-03-13 11:12:38.393,1140,1337,0,0,0,0,-2.0,0,0
177,8,2016-03-13 11:12:39.391,1140,1337,0,0,0,0,-7.0,0,0
178,8,2016-03-13 11:12:40.389,1140,1337,0,0,0,0,-10.0,0,0
179,8,2016-03-13 11:12:41.392,1140,1337,0,0,0,0,-4.0,0,0
180,8,2016-03-13 11:12:42.373,1140,1337,0,0,0,0,-4.0,0,0
181,8,2016-03-13 11:12:43.399,1140,1337,0,0,0,0,-5.0,0,0
182,8,2016-03-13 11:12:44.390,1140,1337,0,0,0,0,-1.0,0,0
183,8,2016-03-13 11:12:45.390,1140,1337,0,0,0,0,-1.0,0,0
184,8,2016-03-13 11:12:46.390,1140,1337,0,0,0,0,-1.0,0,0
185,8,2016-03-13 11:12:47.403,1140,1337,0,0,0,0,2.0,0,0
186,8,2016-03-13 11:12:48.391,1140,1337,0,0,0,0,2.0,0,0
187,8,2016-03-13 11:12:49.395,1140,1337,0,0,0,0,0.0,0,0
188,8,2016-03-13 11:12:50.392,1140,1337,0,0,0,0,-2.0,0,0
189,8,2016-03-13 11:12:51.392,1140,1337,0,0,0,0,-2.0,0,0
190,8,2016-03-13 11:12:52.398,1140,1337,0,0,0,0,0.0,0,0
191,8,2016-03-13 11:12:53.399,1140,1337,0,0,0,0,4.0,0,0
192,8,2016-03-13 11:12:54.419,1140,1337,0,0,0,0,2.0,0,0
193,8,2016-03-13 11:12:55.387,1140,1337,0,0,0,0,2.0,0,0
194,8,2016-03-13 11:12:56.388,1140,1337,0,0,0,0,2.0,0,0
195,8,2016-03-13 11:12:57.389,1140,1337,0,0,0,0,-6.0,0,0
196,8,2016-03-13 11:12:58.432,1140,1337,0,0,0,0,-5.0,0,0
197,8,2016-03-13 11:12:59.427,1140,1337,0,0,0,0,-4.0,0,0
198,8,2016-03-13 11:13:00.388,1140,1337,0,0,0,0,-4.0,0,0
199,8,2016-03-13 11:13:01.391,1140,1337,0,0,0,0,0.0,0,0
200,8,2016-03-13 11:13:02.390,1140,1337,0,0,0,0,-2.0,0,0
201,8,2016-03-13 11:13:03.391,1140,1337,0,0,0,0,3.0,0,0
202,8,2016-03-13 11:13:04.391,1140,1337,0,0,0,0,-2.0,0,0
203,8,2016-03-13 11:13:05.390,1140,1337,0,0,0,0,-3.0,0,0
204,8,2016-03-13 11:13:06.392,1140,1337,0,0,0,0,-4.0,0,0
205,8,2016-03-13 11:13:07.391,1140,1337,0,0,0,0,-1.0,0,0
206,8,2016-03-13 11:13:08.393,1140,1337,0,0,0,0,-5.0,0,0
207,8,2016-03-13 11:13:09.404,1140,1337,0,0,0,0,-5.0,0,0
208,8,2016-03-13 11:13:10.423,1140,1337,0,0,0,0,-4.0,0,0
209,8,2016-03-13 11:13:11.404,1140,1337,0,0,0,0,-2.0,0,0
210,8,2016-03-13 11:13:12.443,1140,1337,0,0,0,0,-3.0,0,0
211,8,2016-03-13 11:13:13.398,1140,1337,0,0,0,0,-3.0,0,0
212,8,2016-03-13 11:13:14.391,1140,1337,0,0,0,0,-6.0,0,0
213,8,2016-03-13 11:13:15.389,1140,1337,0,0,0,0,-5.0,0,0
214,8,2016-03-13 11:13:16.380,1140,1337,0,0,0,0,1.0,0,0
215,8,2016-03-13 11:13:17.396,1140,1337,0,0,0,0,5.0,0,0
216,8,2016-03-13 11:13:18.398,1140,1337,0,0,0,0,6.0,0,0
217,8,2016-03-13 11:13:19.390,1140,1337,0,0,0,0,2.0,0,0
218,8,2016-03-13 11:13:20.389,1140,1337,0,0,0,0,2.0,0,0
219,8,2016-03-13 11:13:21.390,1140,1337,0,0,0,0,1.0,0,0
220,8,2016-03-13 11:13:22.391,1140,1337,0,0,0,0,2.0,0,0
221,8,2016-03-13 11:13:23.391,1140,1337,0,0,0,0,2.0,0,0
222,8,2016-03-13 11:13:24.398,1140,1337,0,0,0,0,6.0,0,0
223,8,2016-03-13 11:13:25.390,1140,1337,0,0,0,0,0.0,0,0
224,8,2016-03-13 11:13:26.390,1140,1337,0,0,0,0,-2.0,0,0
225,8,2016-03-13 11:13:27.390,1140,1337,0,0,0,0,0.0,0,0
226,8,2016-03-13 11:13:28.397,1140,1337,0,0,0,0,3.0,0,0
227,8,2016-03-13 11:13:29.390,1140,1337,0,0,0,0,7.0,0,0
228,8,2016-03-13 11:13:30.390,1140,1337,0,0,0,0,9.0,0,0
229,8,2016-03-13 11:13:31.390,1140,1337,0,0,0,0,5.0,0,0
230,8,2016-03-13 11:13:32.392,1140,1337,0,0,0,0,1.0,0,0
231,8,2016-03-13 11:13:33.389,1140,1337,0,0,0,0,-3.0,0,0
232,8,2016-03-13 11:13:34.395,1140,1337,0,0,0,0,-5.0,0,0
233,8,2016-03-13 11:13:35.390,1140,1337,0,0,0,0,-3.0,0,0
234,8,2016-03-13 11:13:36.410,1140,1337,0,0,0,0,-5.0,0,0
235,8,2016-03-13 11:13:37.392,1140,1337,0,0,0,0,-2.0,0,0
236,8,2016-03-13 11:13:38.397,1140,1337,0,0,0,0,-6.0,0,0
237,8,2016-03-13 11:13:39.391,1140,1337,0,0,0,0,-2.0,0,0
238,8,2016-03-13 11:13:40.391,1140,1337,0,0,0,0,4.0,0,0
239,8,2016-03-13 11:13:41.391,1140,1337,0,0,0,0,2.0,0,0
240,8,2016-03-13 11:13:42.390,1140,1337,0,0,0,0,-1.0,0,0
241,8,2016-03-13 11:13:43.393,1140,1337,0,0,0,0,-1.0,0,0
242,8,2016-03-13 11:13:44.391,1140,1337,0,0,0,0,-4.0,0,0
243,8,2016-03-13 11:13:45.391,1140,1337,0,0,0,0,-4.0,0,0
244,8,2016-03-13 11:13:46.384,1140,1337,0,0,0,0,-5.0,0,0
245,8,2016-03-13 11:13:47.405,1140,1337,0,0,0,0,-2.0,0,0
246,8,2016-03-13 11:13:48.390,1140,1337,0,0,0,0,2.0,0,0
247,8,2016-03-13 11:13:49.391,1140,1337,0,0,0,0,2.0,0,0
248,8,2016-03-13 11:13:50.393,1140,1337,0,0,0,0,3.0,0,0
249,8,2016-03-13 11:13:51.394,1140,1337,0,0,0,0,1.0,0,0
250,8,2016-03-13 11:13:52.389,1140,1337,0,0,0,0,2.0,0,0
251,8,2016-03-13 11:13:53.395,1140,1337,0,0,0,0,7.0,0,0
252,8,2016-03-13 11:13:54.390,1140,1337,0,0,0,0,5.0,0,0
253,8,2016-03-13 11:13:55.394,1140,1337,0,0,0,0,4.0,0,0
254,8,2016-03-13 11:13:56.398,1140,1337,0,0,0,0,0.0,0,0
255,8,2016-03-13 11:13:57.389,1140,1337,0,0,0,0,-2.0,0,0
256,8,2016-03-13 11:13:58.391,1140,1337,0,0,0,0,-5.0,0,0
257,8,2016-03-13 11:13:59.389,1140,1337,0,0,0,0,-9.0,0,0
258,8,2016-03-13 11:14:00.388,1140,1337,0,0,0,0,-3.0,0,0
259,8,2016-03-13 11:14:01.389,1140,1337,0,0,0,0,1.0,0,0
260,8,2016-03-13 11:14:02.404,1140,1337,0,0,0,0,2.0,0,0
261,8,2016-03-13 11:14:03.390,1140,1337,0,0,0,0,0.0,0,0
262,8,2016-03-13 11:14:04.391,1140,1337,0,0,0,0,-1.0,0,0
263,8,2016-03-13 11:14:05.395,1140,1337,0,0,0,0,-6.0,0,0
264,8,2016-03-13 11:14:06.411,1140,1337,0,0,0,0,-4.0,0,0
265,8,2016-03-13 11:14:07.389,1140,1337,0,0,0,0,-8.0,0,0
266,8,2016-03-13 11:14:08.397,1140,1337,0,0,0,0,-8.0,0,0
267,8,2016-03-13 11:14:09.391,1140,1337,0,0,0,0,-5.0,0,0
268,8,2016-03-13 11:14:10.394,1140,1337,0,0,0,0,-1.0,0,0
269,8,2016-03-13 11:14:11.390,1140,1337,0,0,0,0,2.0,0,0
270,8,2016-03-13 11:14:12.390,1140,1337,0,0,0,0,5.0,0,0
271,8,2016-03-13 11:14:13.394,1140,1337,0,0,0,0,7.0,0,0
272,8,2016-03-13 11:14:14.390,1140,1337,0,0,0,0,5.0,0,0
273,8,2016-03-13 11:14:15.391,1140,1337,0,0,0,0,4.0,0,0
274,8,2016-03-13 11:14:16.391,1140,1337,0,0,0,0,1.0,0,0
275,8,2016-03-13 11:14:17.404,1140,1337,0,0,0,0,-2.0,0,0
276,8,2016-03-13 11:14:18.389,1140,1337,0,0,0,0,-4.0,0,0
277,8,2016-03-13 11:14:19.399,1140,1337,0,0,0,0,-2.0,0,0
278,8,2016-03-13 11:14:20.397,1140,1337,0,0,0,0,-1.0,0,0
279,8,2016-03-13 11:14:21.396,1140,1337,0,0,0,0,-3.0,0,0
280,8,2016-03-13 11:14:22.390,1140,1337,0,0,0,0,-9.0,0,0
281,8,2016-03-13 11:14:23.392,1140,1337,0,0,0,0,-8.0,0,0
282,8,2016-03-13 11:14:24.391,1140,1337,0,0,0,0,-6.0,0,0
283,8,2016-03-13 11:14:25.412,1140,1337,0,0,0,0,1.0,0,0
284,8,2016-03-13 11:14:26.389,1140,1337,0,0,0,0,6.0,0,0
285,8,2016-03-13 11:14:27.389,1140,1337,0,0,0,0,9.0,0,0
286,8,2016-03-13 11:14:28.403,1140,1337,0,0,0,0,7.0,0,0
287,8,2016-03-13 11:14:29.389,1140,1337,0,0,0,0,-1.0,0,0
288,8,2016-03-13 11:14:30.389,1140,1337,0,0,0,0,-2.0,0,0
289,8,2016-03-13 11:14:31.391,1140,1337,0,0,0,0,-1.0,0,0
290,8,2016-03-13 11:14:32.392,1140,1337,0,0,0,0,0.0,0,0
291,8,2016-03-13 11:14:33.391,1140,1337,0,0,0,0,-1.0,0,0
292,8,2016-03-13 11:14:34.388,1140,1337,0,0,0,0,-4.0,0,0
293,8,2016-03-13 11:14:35.389,1140,1337,0,0,0,0,-6.0,0,0
294,8,2016-03-13 11:14:36.393,1140,1337,0,0,0,0,-5.0,0,0
295,8,2016-03-13 11:14:37.389,1140,1337,0,0,0,0,-4.0,0,0
296,8,2016-03-13 11:14:38.391,1140,1337,0,0,0,0,-5.0,0,0
297,8,2016-03-13 11:14:39.388,1140,1337,0,0,0,0,-1.0,0,0
298,8,2016-03-13 11:14:40.397,1140,1337,0,0,0,0,2.0,0,0
299,8,2016-03-13 11:14:41.389,1140,1337,0,0,0,0,5.0,0,0
300,8,2016-03-13 11:14:42.389,1140,1337,0,0,0,0,7.0,0,0
301,8,2016-03-13 11:14:43.397,1140,1337,0,0,0,0,8.0,0,0
302,8,2016-03-13 11:14:44.391,1140,1337,0,0,0,0,8.0,0,0
303,8,2016-03-13 11:14:45.390,1140,1337,0,0,0,0,1.0,0,0
304,8,2016-03-13 11:14:46.388,1140,1337,0,0,0,0,-4.0,0,0
305,8,2016-03-13 11:14:47.388,1140,1337,0,0,0,0,-5.0,0,0
306,8,2016-03-13 11:14:48.390,1140,1337,0,0,0,0,-9.0,0,0
307,8,2016-03-13 11:14:49.390,1140,1337,0,0,0,0,-3.0,0,0
308,8,2016-03-13 11:14:50.392,1140,1337,0,0,0,0,3.0,0,0
309,8,2016-03-13 11:14:51.394,1140,1337,0,0,0,0,3.0,0,0
310,8,2016-03-13 11:14:52.389,1140,1337,0,0,0,0,2.0,0,0
311,8,2016-03-13 11:14:53.392,1140,1337,0,0,0,0,1.0,0,0
312,8,2016-03-13 11:14:54.395,1140,1337,0,0,0,0,2.0,0,0
313,8,2016-03-13 11:14:55.406,1140,1337,0,0,0,0,-1.0,0,0
314,8,2016-03-13 11:14:56.403,1140,1337,0,0,0,0,-4.0,0,0
315,8,2016-03-13 11:14:57.404,1140,1337,0,0,0,0,-2.0,0,0
316,8,2016-03-13 11:14:58.391,1140,1337,0,0,0,0,-1.0,0,0
317,8,2016-03-13 11:14:59.389,1140,1337,0,0,0,0,-5.0,0,0
318,8,2016-03-13 11:15:00.398,1140,1337,0,0,0,0,-5.0,0,0
319,8,2016-03-13 11:15:01.395,1140,1337,0,0,0,0,1.0,0,0
320,8,2016-03-13 11:15:02.394,1140,1337,0,0,0,0,-2.0,0,0
321,8,2016-03-13 11:15:03.394,1140,1337,0,0,0,0,-2.0,0,0
322,8,2016-03-13 11:15:04.389,1140,1337,0,0,0,0,1.0,0,0
323,8,2016-03-13 11:15:05.391,1140,1337,0,0,0,0,3.0,0,0
324,8,2016-03-13 11:15:06.393,1140,1337,0,0,0,0,4.0,0,0
325,8,2016-03-13 11:15:07.391,1140,1337,0,0,0,0,4.0,0,0
326,8,2016-03-13 11:15:08.390,1140,1337,0,0,0,0,7.0,0,0
327,8,2016-03-13 11:15:09.392,1140,1337,0,0,0,0,3.0,0,0
328,8,2016-03-13 11:15:10.406,1140,1337,0,0,0,0,1.0,0,0
329,8,2016-03-13 11:15:11.389,1140,1337,0,0,0,0,-3.0,0,0
330,8,2016-03-13 11:15:12.389,1140,1337,0,0,0,0,-2.0,0,0
331,8,2016-03-13 11:15:13.389,1140,1337,0,0,0,0,-2.0,0,0
332,8,2016-03-13 11:15:14.408,1140,1337,0,0,0,0,0.0,0,0
333,8,2016-03-13 11:15:15.389,1140,1337,0,0,0,0,1.0,0,0
