_id,sensor_id,date,resistance
1,11,2016-03-13 11:09:47.764,340330
2,11,2016-03-13 11:09:52.739,340330
3,11,2016-03-13 11:09:57.715,340330
4,11,2016-03-13 11:10:02.691,340330
5,11,2016-03-13 11:10:07.690,340330
6,11,2016-03-13 11:10:12.664,340330
7,11,2016-03-13 11:10:17.640,340330
8,11,2016-03-13 11:10:22.638,340330
9,11,2016-03-13 11:10:27.617,340330
10,11,2016-03-13 11:10:32.574,340330
11,11,2016-03-13 11:10:37.566,340330
12,11,2016-03-13 11:10:42.580,340330
13,11,2016-03-13 11:10:47.546,340330
14,11,2016-03-13 11:10:52.519,340330
15,11,2016-03-13 11:10:57.491,340330
16,11,2016-03-13 11:11:02.464,340330
17,11,2016-03-13 11:11:07.454,340330
18,11,2016-03-13 11:11:12.439,340330
19,11,2016-03-13 11:11:17.421,340330
20,11,2016-03-13 11:11:22.390,340330
21,11,2016-03-13 11:11:27.380,340330
22,11,2016-03-13 11:11:32.340,340330
23,11,2016-03-13 11:11:37.342,340330
24,11,2016-03-13 11:11:42.315,340330
25,11,2016-03-13 11:11:47.290,340330
26,11,2016-03-13 11:11:52.273,340330
27,11,2016-03-13 11:11:57.256,340330
28,11,2016-03-13 11:12:02.239,340330
29,11,2016-03-13 11:12:07.218,340330
30,11,2016-03-13 11:12:12.190,340330
31,11,2016-03-13 11:12:17.164,340330
32,11,2016-03-13 11:12:22.177,340330
33,11,2016-03-13 11:12:27.139,340330
34,11,2016-03-13 11:12:32.114,340330
35,11,2016-03-13 11:12:37.091,340330
36,11,2016-03-13 11:12:42.093,340330
37,11,2016-03-13 11:12:47.065,340330
38,11,2016-03-13 11:12:52.039,340330
39,11,2016-03-13 11:12:57.016,340330
40,11,2016-03-13 11:13:01.996,340330
41,11,2016-03-13 11:13:06.990,340330
42,11,2016-03-13 11:13:11.953,340330
43,11,2016-03-13 11:13:16.940,340330
44,11,2016-03-13 11:13:21.943,340330
