_id,sensor_id,date,currentMotion,pace,speed,distance
1,9,2016-03-13 11:09:43.718,Idle,0.0,0.0,0
2,9,2016-03-13 11:09:44.731,Idle,0.0,0.0,0
3,9,2016-03-13 11:09:45.745,Idle,0.0,0.0,0
4,9,2016-03-13 11:09:46.745,Idle,0.0,0.0,0
5,9,2016-03-13 11:09:47.740,Idle,0.0,0.0,0
6,9,2016-03-13 11:09:48.767,Idle,0.0,0.0,0
7,9,2016-03-13 11:09:49.775,Idle,0.0,0.0,0
8,9,2016-03-13 11:09:50.793,Idle,0.0,0.0,0
9,9,2016-03-13 11:09:51.789,Idle,0.0,0.0,0
10,9,2016-03-13 11:09:52.815,Idle,0.0,0.0,0
11,9,2016-03-13 11:09:53.818,Idle,0.0,0.0,0
12,9,2016-03-13 11:09:54.841,Idle,0.0,0.0,0
13,9,2016-03-13 11:09:55.852,Idle,0.0,0.0,0
14,9,2016-03-13 11:09:56.868,Idle,0.0,0.0,0
15,9,2016-03-13 11:09:57.869,Idle,0.0,0.0,0
16,9,2016-03-13 11:09:58.865,Idle,0.0,0.0,0
17,9,2016-03-13 11:09:59.889,Idle,0.0,0.0,0
18,9,2016-03-13 11:10:00.895,Idle,0.0,0.0,0
19,9,2016-03-13 11:10:01.927,Idle,0.0,0.0,0
20,9,2016-03-13 11:10:02.943,Idle,0.0,0.0,0
21,9,2016-03-13 11:10:03.921,Idle,0.0,0.0,0
22,9,2016-03-13 11:10:04.940,Idle,0.0,0.0,0
23,9,2016-03-13 11:10:05.967,Idle,0.0,0.0,0
24,9,2016-03-13 11:10:06.943,Idle,0.0,0.0,0
25,9,2016-03-13 11:10:07.965,Idle,0.0,0.0,0
26,9,2016-03-13 11:10:08.990,Idle,0.0,0.0,0
27,9,2016-03-13 11:10:09.990,Idle,0.0,0.0,0
28,9,2016-03-13 11:10:11.018,Idle,0.0,0.0,0
29,9,2016-03-13 11:10:12.016,Idle,0.0,0.0,0
30,9,2016-03-13 11:10:13.027,Idle,0.0,0.0,0
31,9,2016-03-13 11:10:14.074,Idle,0.0,0.0,0
32,9,2016-03-13 11:10:15.065,Idle,0.0,0.0,0
33,9,2016-03-13 11:10:16.064,Idle,0.0,0.0,0
34,9,2016-03-13 11:10:17.089,Idle,0.0,0.0,0
35,9,2016-03-13 11:10:18.080,Idle,0.0,0.0,0
36,9,2016-03-13 11:10:19.092,Idle,0.0,0.0,0
37,9,2016-03-13 11:10:20.118,Idle,0.0,0.0,0
38,9,2016-03-13 11:10:21.121,Idle,0.0,0.0,0
39,9,2016-03-13 11:10:22.119,Idle,0.0,0.0,0
40,9,2016-03-13 11:10:23.141,Idle,0.0,0.0,0
41,9,2016-03-13 11:10:24.183,Idle,0.0,0.0,0
42,9,2016-03-13 11:10:25.168,Idle,0.0,0.0,0
43,9,2016-03-13 11:10:26.169,Idle,0.0,0.0,0
44,9,2016-03-13 11:10:27.166,Idle,0.0,0.0,0
45,9,2016-03-13 11:10:28.192,Idle,0.0,0.0,0
46,9,2016-03-13 11:10:29.211,Idle,0.0,0.0,0
47,9,2016-03-13 11:10:30.217,Idle,0.0,0.0,0
48,9,2016-03-13 11:10:31.250,Idle,0.0,0.0,0
49,9,2016-03-13 11:10:32.240,Idle,0.0,0.0,0
50,9,2016-03-13 11:10:33.241,Idle,0.0,0.0,0
51,9,2016-03-13 11:10:34.265,Idle,0.0,0.0,0
52,9,2016-03-13 11:10:35.300,Idle,0.0,0.0,0
53,9,2016-03-13 11:10:36.313,Idle,0.0,0.0,0
54,9,2016-03-13 11:10:37.331,Idle,0.0,0.0,0
55,9,2016-03-13 11:10:38.316,Idle,0.0,0.0,0
56,9,2016-03-13 11:10:39.315,Idle,0.0,0.0,0
57,9,2016-03-13 11:10:40.347,Idle,0.0,0.0,0
58,9,2016-03-13 11:10:41.344,Idle,0.0,0.0,0
59,9,2016-03-13 11:10:42.355,Idle,0.0,0.0,0
60,9,2016-03-13 11:10:43.415,Idle,0.0,0.0,0
61,9,2016-03-13 11:10:44.367,Idle,0.0,0.0,0
62,9,2016-03-13 11:10:45.393,Idle,0.0,0.0,0
63,9,2016-03-13 11:10:46.410,Idle,0.0,0.0,0
64,9,2016-03-13 11:10:47.392,Idle,0.0,0.0,0
65,9,2016-03-13 11:10:48.417,Idle,0.0,0.0,0
66,9,2016-03-13 11:10:49.422,Idle,0.0,0.0,0
67,9,2016-03-13 11:10:50.416,Idle,0.0,0.0,0
68,9,2016-03-13 11:10:51.422,Idle,0.0,0.0,0
69,9,2016-03-13 11:10:52.422,Idle,0.0,0.0,0
70,9,2016-03-13 11:10:53.483,Idle,0.0,0.0,0
71,9,2016-03-13 11:10:54.440,Idle,0.0,0.0,0
72,9,2016-03-13 11:10:55.464,Idle,0.0,0.0,0
73,9,2016-03-13 11:10:56.468,Idle,0.0,0.0,0
74,9,2016-03-13 11:10:57.468,Idle,0.0,0.0,0
75,9,2016-03-13 11:10:58.476,Idle,0.0,0.0,0
76,9,2016-03-13 11:10:59.490,Idle,0.0,0.0,0
77,9,2016-03-13 11:11:00.489,Idle,0.0,0.0,0
78,9,2016-03-13 11:11:01.516,Idle,0.0,0.0,0
79,9,2016-03-13 11:11:02.514,Idle,0.0,0.0,0
80,9,2016-03-13 11:11:03.541,Idle,0.0,0.0,0
81,9,2016-03-13 11:11:04.516,Idle,0.0,0.0,0
82,9,2016-03-13 11:11:05.539,Idle,0.0,0.0,0
83,9,2016-03-13 11:11:06.540,Idle,0.0,0.0,0
84,9,2016-03-13 11:11:07.564,Idle,0.0,0.0,0
85,9,2016-03-13 11:11:08.564,Idle,0.0,0.0,0
86,9,2016-03-13 11:11:09.567,Idle,0.0,0.0,0
87,9,2016-03-13 11:11:10.590,Idle,0.0,0.0,0
88,9,2016-03-13 11:11:11.589,Idle,0.0,0.0,0
89,9,2016-03-13 11:11:12.589,Idle,0.0,0.0,0
90,9,2016-03-13 11:11:13.637,Idle,0.0,0.0,0
91,9,2016-03-13 11:11:14.614,Idle,0.0,0.0,0
92,9,2016-03-13 11:11:15.616,Idle,0.0,0.0,0
93,9,2016-03-13 11:11:16.645,Idle,0.0,0.0,0
94,9,2016-03-13 11:11:17.616,Idle,0.0,0.0,0
95,9,2016-03-13 11:11:18.639,Idle,0.0,0.0,0
96,9,2016-03-13 11:11:19.655,Idle,0.0,0.0,0
97,9,2016-03-13 11:11:20.708,Idle,0.0,0.0,0
98,9,2016-03-13 11:11:21.704,Idle,0.0,0.0,0
99,9,2016-03-13 11:11:22.670,Idle,0.0,0.0,0
100,9,2016-03-13 11:11:23.691,Idle,0.0,0.0,0
101,9,2016-03-13 11:11:24.692,Idle,0.0,0.0,0
102,9,2016-03-13 11:11:25.689,Idle,0.0,0.0,0
103,9,2016-03-13 11:11:26.715,Idle,0.0,0.0,0
