StudyName,StudyId,DeviceId,SensorId,Time,Resistance
shibo-right,0,0,5,2016-03-21 13:15:51.450,9893.0
shibo-right,0,0,5,2016-03-21 13:15:56.424,9864.0
shibo-right,0,0,5,2016-03-21 13:16:01.398,10070.0
shibo-right,0,0,5,2016-03-21 13:16:06.373,10314.0
shibo-right,0,0,5,2016-03-21 13:16:11.366,16731.0
shibo-right,0,0,5,2016-03-21 13:16:16.357,340330.0
shibo-right,0,0,5,2016-03-21 13:16:21.316,41226.0
shibo-right,0,0,5,2016-03-21 13:16:26.291,30030.0
shibo-right,0,0,5,2016-03-21 13:16:31.273,22676.0
shibo-right,0,0,5,2016-03-21 13:16:36.250,18692.0
shibo-right,0,0,5,2016-03-21 13:16:41.233,16210.0
shibo-right,0,0,5,2016-03-21 13:16:46.216,17875.0
shibo-right,0,0,5,2016-03-21 13:16:51.203,21140.0
shibo-right,0,0,5,2016-03-21 13:16:56.173,33711.0
shibo-right,0,0,5,2016-03-21 13:17:01.164,30030.0
shibo-right,0,0,5,2016-03-21 13:17:06.148,28681.0
shibo-right,0,0,5,2016-03-21 13:17:11.117,27444.0
shibo-right,0,0,5,2016-03-21 13:17:16.098,31000.0
shibo-right,0,0,5,2016-03-21 13:17:21.098,18412.0
shibo-right,0,0,5,2016-03-21 13:17:26.073,24441.0
shibo-right,0,0,5,2016-03-21 13:17:31.043,21021.0
shibo-right,0,0,5,2016-03-21 13:17:36.182,19378.0
shibo-right,0,0,5,2016-03-21 13:17:41.002,29117.0
shibo-right,0,0,5,2016-03-21 13:17:45.992,26489.0
shibo-right,0,0,5,2016-03-21 13:17:50.956,29567.0
shibo-right,0,0,5,2016-03-21 13:17:55.940,24283.0
shibo-right,0,0,5,2016-03-21 13:18:00.927,22540.0
shibo-right,0,0,5,2016-03-21 13:18:05.917,21629.0
shibo-right,0,0,5,2016-03-21 13:18:10.898,21140.0
shibo-right,0,0,5,2016-03-21 13:18:15.873,20557.0
shibo-right,0,0,5,2016-03-21 13:18:20.847,20222.0
shibo-right,0,0,5,2016-03-21 13:18:25.821,26306.0
shibo-right,0,0,5,2016-03-21 13:18:30.827,21260.0
shibo-right,0,0,5,2016-03-21 13:18:35.795,20333.0
shibo-right,0,0,5,2016-03-21 13:18:40.774,20445.0
shibo-right,0,0,5,2016-03-21 13:18:45.742,19582.0
shibo-right,0,0,5,2016-03-21 13:18:50.723,19277.0
shibo-right,0,0,5,2016-03-21 13:18:55.715,25425.0
shibo-right,0,0,5,2016-03-21 13:19:00.693,28257.0
shibo-right,0,0,5,2016-03-21 13:19:05.667,28467.0
shibo-right,0,0,5,2016-03-21 13:19:10.648,34929.0
shibo-right,0,0,5,2016-03-21 13:19:15.621,34008.0
shibo-right,0,0,5,2016-03-21 13:19:20.624,33133.0
shibo-right,0,0,5,2016-03-21 13:19:25.597,32573.0
shibo-right,0,0,5,2016-03-21 13:19:30.565,32851.0
shibo-right,0,0,5,2016-03-21 13:19:35.553,24760.0
shibo-right,0,0,5,2016-03-21 13:19:40.546,22676.0
shibo-right,0,0,5,2016-03-21 13:19:45.525,21505.0
shibo-right,0,0,5,2016-03-21 13:19:50.499,20333.0
shibo-right,0,0,5,2016-03-21 13:19:55.476,31507.0
shibo-right,0,0,5,2016-03-21 13:20:00.486,20671.0
shibo-right,0,0,5,2016-03-21 13:20:05.446,19378.0
shibo-right,0,0,5,2016-03-21 13:20:10.404,18598.0
shibo-right,0,0,5,2016-03-21 13:20:15.400,17703.0
shibo-right,0,0,5,2016-03-21 13:20:20.374,17044.0
shibo-right,0,0,5,2016-03-21 13:20:25.366,31507.0
shibo-right,0,0,5,2016-03-21 13:20:30.341,29567.0
shibo-right,0,0,5,2016-03-21 13:20:35.317,25597.0
shibo-right,0,0,5,2016-03-21 13:20:40.296,23094.0
shibo-right,0,0,5,2016-03-21 13:20:45.284,22540.0
shibo-right,0,0,5,2016-03-21 13:20:50.273,22405.0
shibo-right,0,0,5,2016-03-21 13:20:55.241,21505.0
shibo-right,0,0,5,2016-03-21 13:21:00.222,20903.0
shibo-right,0,0,5,2016-03-21 13:21:05.210,30507.0
shibo-right,0,0,5,2016-03-21 13:21:10.197,38009.0
shibo-right,0,0,5,2016-03-21 13:21:15.172,31252.0
shibo-right,0,0,5,2016-03-21 13:21:20.150,29117.0
shibo-right,0,0,5,2016-03-21 13:21:25.122,23975.0
shibo-right,0,0,5,2016-03-21 13:21:30.098,31768.0
shibo-right,0,0,5,2016-03-21 13:21:35.083,25947.0
shibo-right,0,0,5,2016-03-21 13:21:40.073,34310.0
shibo-right,0,0,5,2016-03-21 13:21:45.043,32300.0
shibo-right,0,0,5,2016-03-21 13:21:50.021,31768.0
shibo-right,0,0,5,2016-03-21 13:21:55.016,27444.0
shibo-right,0,0,5,2016-03-21 13:21:59.991,26306.0
shibo-right,0,0,5,2016-03-21 13:22:04.974,24283.0
shibo-right,0,0,5,2016-03-21 13:22:09.940,22813.0
shibo-right,0,0,5,2016-03-21 13:22:14.942,22011.0
shibo-right,0,0,5,2016-03-21 13:22:19.915,340330.0
shibo-right,0,0,5,2016-03-21 13:22:24.888,150703.0
shibo-right,0,0,5,2016-03-21 13:22:29.874,98902.0
shibo-right,0,0,5,2016-03-21 13:22:34.846,44511.0
shibo-right,0,0,5,2016-03-21 13:22:39.822,39554.0
shibo-right,0,0,5,2016-03-21 13:22:44.823,38009.0
shibo-right,0,0,5,2016-03-21 13:22:49.798,36578.0
shibo-right,0,0,5,2016-03-21 13:22:54.774,35900.0
shibo-right,0,0,5,2016-03-21 13:22:59.744,32300.0
shibo-right,0,0,5,2016-03-21 13:23:04.730,29340.0
shibo-right,0,0,5,2016-03-21 13:23:09.715,28049.0
shibo-right,0,0,5,2016-03-21 13:23:14.690,26863.0
shibo-right,0,0,5,2016-03-21 13:23:19.665,27054.0
shibo-right,0,0,5,2016-03-21 13:23:24.648,69620.0
shibo-right,0,0,5,2016-03-21 13:23:29.642,53613.0
shibo-right,0,0,5,2016-03-21 13:23:34.615,36925.0
shibo-right,0,0,5,2016-03-21 13:23:39.593,39156.0
shibo-right,0,0,5,2016-03-21 13:23:44.566,33420.0
shibo-right,0,0,5,2016-03-21 13:23:49.552,37280.0
shibo-right,0,0,5,2016-03-21 13:23:54.551,39554.0
shibo-right,0,0,5,2016-03-21 13:23:59.523,34008.0
shibo-right,0,0,5,2016-03-21 13:24:04.496,25597.0
