StudyName,StudyId,DeviceId,SensorId,Time,AmbientLight
shibo-right,0,0,2,2016-03-21 13:13:26.099,0
shibo-right,0,0,2,2016-03-21 13:13:26.591,0
shibo-right,0,0,2,2016-03-21 13:13:27.091,0
shibo-right,0,0,2,2016-03-21 13:13:27.609,0
shibo-right,0,0,2,2016-03-21 13:13:28.099,0
shibo-right,0,0,2,2016-03-21 13:13:28.593,0
shibo-right,0,0,2,2016-03-21 13:13:29.098,0
shibo-right,0,0,2,2016-03-21 13:13:29.592,0
shibo-right,0,0,2,2016-03-21 13:13:30.101,0
shibo-right,0,0,2,2016-03-21 13:13:30.600,0
shibo-right,0,0,2,2016-03-21 13:13:31.092,0
shibo-right,0,0,2,2016-03-21 13:13:31.596,0
shibo-right,0,0,2,2016-03-21 13:13:32.108,0
shibo-right,0,0,2,2016-03-21 13:13:32.600,0
shibo-right,0,0,2,2016-03-21 13:13:33.092,0
shibo-right,0,0,2,2016-03-21 13:13:33.603,0
shibo-right,0,0,2,2016-03-21 13:13:34.093,0
shibo-right,0,0,2,2016-03-21 13:13:34.592,0
shibo-right,0,0,2,2016-03-21 13:13:35.101,0
shibo-right,0,0,2,2016-03-21 13:13:35.598,0
shibo-right,0,0,2,2016-03-21 13:13:36.098,0
shibo-right,0,0,2,2016-03-21 13:13:36.597,0
shibo-right,0,0,2,2016-03-21 13:13:37.097,0
shibo-right,0,0,2,2016-03-21 13:13:37.593,0
shibo-right,0,0,2,2016-03-21 13:13:38.098,0
shibo-right,0,0,2,2016-03-21 13:13:38.592,0
shibo-right,0,0,2,2016-03-21 13:13:39.100,0
shibo-right,0,0,2,2016-03-21 13:13:39.597,0
shibo-right,0,0,2,2016-03-21 13:13:40.106,0
shibo-right,0,0,2,2016-03-21 13:13:40.597,0
shibo-right,0,0,2,2016-03-21 13:13:41.103,0
shibo-right,0,0,2,2016-03-21 13:13:41.598,0
shibo-right,0,0,2,2016-03-21 13:13:42.103,0
shibo-right,0,0,2,2016-03-21 13:13:42.591,0
shibo-right,0,0,2,2016-03-21 13:13:43.097,0
shibo-right,0,0,2,2016-03-21 13:13:43.597,0
shibo-right,0,0,2,2016-03-21 13:13:44.110,0
shibo-right,0,0,2,2016-03-21 13:13:44.597,0
shibo-right,0,0,2,2016-03-21 13:13:45.094,0
shibo-right,0,0,2,2016-03-21 13:13:45.591,0
shibo-right,0,0,2,2016-03-21 13:13:46.092,0
shibo-right,0,0,2,2016-03-21 13:13:46.601,0
shibo-right,0,0,2,2016-03-21 13:13:47.092,0
