_id,sensor_id,date,level
1,5,2016-03-03 15:04:15.240,None
2,5,2016-03-03 15:05:14.984,None
3,5,2016-03-03 15:06:15.078,None
4,5,2016-03-03 15:07:15.202,None
5,5,2016-03-03 15:08:15.293,None
6,5,2016-03-03 15:09:15.523,None
7,5,2016-03-03 15:10:15.513,None
8,5,2016-03-03 15:11:15.627,None
9,5,2016-03-03 15:12:15.752,None
10,5,2016-03-03 15:13:15.853,None
11,5,2016-03-03 15:14:16.123,None
