_id,sensor_id,date,BRIGHTNESS
1,3,2016-03-13 10:33:08.816,35
2,3,2016-03-13 10:33:09.323,35
3,3,2016-03-13 10:33:09.810,35
4,3,2016-03-13 10:33:10.338,35
5,3,2016-03-13 10:33:10.813,35
6,3,2016-03-13 10:33:11.330,35
7,3,2016-03-13 10:33:11.812,35
8,3,2016-03-13 10:33:12.319,35
9,3,2016-03-13 10:33:12.811,35
10,3,2016-03-13 10:33:13.311,35
11,3,2016-03-13 10:33:13.810,35
12,3,2016-03-13 10:33:14.311,35
13,3,2016-03-13 10:33:14.830,35
14,3,2016-03-13 10:33:15.309,35
15,3,2016-03-13 10:33:15.837,35
16,3,2016-03-13 10:33:16.311,35
17,3,2016-03-13 10:33:16.810,35
18,3,2016-03-13 10:33:17.314,35
19,3,2016-03-13 10:33:17.811,35
20,3,2016-03-13 10:33:18.311,35
21,3,2016-03-13 10:33:18.830,35
22,3,2016-03-13 10:33:19.310,35
23,3,2016-03-13 10:33:19.815,34
24,3,2016-03-13 10:33:20.336,35
25,3,2016-03-13 10:33:20.829,35
26,3,2016-03-13 10:33:21.329,35
27,3,2016-03-13 10:33:21.830,35
28,3,2016-03-13 10:33:22.331,35
29,3,2016-03-13 10:33:22.830,35
30,3,2016-03-13 10:33:23.329,27
31,3,2016-03-13 10:33:23.837,16
32,3,2016-03-13 10:33:24.317,87
33,3,2016-03-13 10:33:24.830,67
34,3,2016-03-13 10:33:25.329,68
35,3,2016-03-13 10:33:25.830,67
36,3,2016-03-13 10:33:26.331,67
37,3,2016-03-13 10:33:26.819,67
38,3,2016-03-13 10:33:27.330,67
39,3,2016-03-13 10:33:27.816,67
40,3,2016-03-13 10:33:28.314,67
41,3,2016-03-13 10:33:28.832,67
42,3,2016-03-13 10:33:29.319,67
43,3,2016-03-13 10:33:29.830,67
44,3,2016-03-13 10:33:30.315,67
45,3,2016-03-13 10:33:30.813,66
46,3,2016-03-13 10:33:31.330,66
47,3,2016-03-13 10:33:31.830,66
48,3,2016-03-13 10:33:32.341,67
49,3,2016-03-13 10:33:32.837,67
50,3,2016-03-13 10:33:33.330,66
51,3,2016-03-13 10:33:33.821,66
52,3,2016-03-13 10:33:34.330,67
53,3,2016-03-13 10:33:34.823,67
54,3,2016-03-13 10:33:35.338,67
55,3,2016-03-13 10:33:35.840,67
56,3,2016-03-13 10:33:36.329,67
57,3,2016-03-13 10:33:36.820,67
58,3,2016-03-13 10:33:37.338,67
59,3,2016-03-13 10:33:37.830,66
60,3,2016-03-13 10:33:38.330,67
61,3,2016-03-13 10:33:38.830,66
62,3,2016-03-13 10:33:39.330,67
63,3,2016-03-13 10:33:39.836,67
64,3,2016-03-13 10:33:40.337,67
65,3,2016-03-13 10:33:40.838,67
66,3,2016-03-13 10:33:41.337,67
67,3,2016-03-13 10:33:41.830,67
68,3,2016-03-13 10:33:42.331,67
69,3,2016-03-13 10:33:42.830,67
70,3,2016-03-13 10:33:43.330,67
71,3,2016-03-13 10:33:43.830,67
72,3,2016-03-13 10:33:44.340,66
73,3,2016-03-13 10:33:44.830,67
74,3,2016-03-13 10:33:45.330,67
75,3,2016-03-13 10:33:45.839,67
76,3,2016-03-13 10:33:46.329,67
77,3,2016-03-13 10:33:46.830,67
78,3,2016-03-13 10:33:47.330,67
79,3,2016-03-13 10:33:47.830,67
80,3,2016-03-13 10:33:48.330,66
81,3,2016-03-13 10:33:48.844,67
82,3,2016-03-13 10:33:49.339,67
83,3,2016-03-13 10:33:49.838,67
84,3,2016-03-13 10:33:50.330,67
85,3,2016-03-13 10:33:50.830,67
86,3,2016-03-13 10:33:51.332,67
87,3,2016-03-13 10:33:51.831,67
88,3,2016-03-13 10:33:52.336,67
89,3,2016-03-13 10:33:52.828,67
90,3,2016-03-13 10:33:53.330,67
91,3,2016-03-13 10:33:53.830,67
92,3,2016-03-13 10:33:54.339,67
93,3,2016-03-13 10:33:54.830,67
94,3,2016-03-13 10:33:55.332,67
95,3,2016-03-13 10:33:55.830,67
96,3,2016-03-13 10:33:56.330,67
97,3,2016-03-13 10:33:56.836,67
98,3,2016-03-13 10:33:57.338,67
99,3,2016-03-13 10:33:57.836,67
100,3,2016-03-13 10:33:58.340,67
101,3,2016-03-13 10:33:58.845,67
102,3,2016-03-13 10:33:59.337,67
103,3,2016-03-13 10:33:59.830,67
104,3,2016-03-13 10:34:00.336,67
105,3,2016-03-13 10:34:00.830,67
106,3,2016-03-13 10:34:01.337,67
107,3,2016-03-13 10:34:01.838,67
108,3,2016-03-13 10:34:02.330,67
109,3,2016-03-13 10:34:02.830,67
110,3,2016-03-13 10:34:03.330,67
111,3,2016-03-13 10:34:03.830,67
112,3,2016-03-13 10:34:04.348,67
113,3,2016-03-13 10:34:04.836,68
114,3,2016-03-13 10:34:05.330,67
115,3,2016-03-13 10:34:05.836,67
116,3,2016-03-13 10:34:06.330,67
117,3,2016-03-13 10:34:06.840,68
118,3,2016-03-13 10:34:07.331,70
119,3,2016-03-13 10:34:07.830,71
120,3,2016-03-13 10:34:08.329,70
121,3,2016-03-13 10:34:08.835,70
122,3,2016-03-13 10:34:09.330,70
123,3,2016-03-13 10:34:09.836,70
124,3,2016-03-13 10:34:10.330,70
125,3,2016-03-13 10:34:10.830,71
126,3,2016-03-13 10:34:11.339,70
127,3,2016-03-13 10:34:11.830,70
128,3,2016-03-13 10:34:12.330,70
129,3,2016-03-13 10:34:12.850,70
130,3,2016-03-13 10:34:13.330,70
131,3,2016-03-13 10:34:13.836,70
132,3,2016-03-13 10:34:14.337,70
133,3,2016-03-13 10:34:14.828,70
134,3,2016-03-13 10:34:15.324,70
135,3,2016-03-13 10:34:15.831,70
136,3,2016-03-13 10:34:16.323,69
137,3,2016-03-13 10:34:16.832,69
138,3,2016-03-13 10:34:17.343,70
139,3,2016-03-13 10:34:17.927,70
140,3,2016-03-13 10:34:18.368,70
141,3,2016-03-13 10:34:18.835,70
142,3,2016-03-13 10:34:19.330,70
143,3,2016-03-13 10:34:19.820,70
144,3,2016-03-13 10:34:20.331,70
145,3,2016-03-13 10:34:20.824,70
146,3,2016-03-13 10:34:21.336,70
147,3,2016-03-13 10:34:21.836,70
148,3,2016-03-13 10:34:22.331,70
149,3,2016-03-13 10:34:22.838,69
150,3,2016-03-13 10:34:23.330,69
151,3,2016-03-13 10:34:23.830,69
152,3,2016-03-13 10:34:24.330,69
153,3,2016-03-13 10:34:24.838,69
154,3,2016-03-13 10:34:25.330,69
155,3,2016-03-13 10:34:25.836,70
156,3,2016-03-13 10:34:26.330,70
157,3,2016-03-13 10:34:26.838,70
158,3,2016-03-13 10:34:27.342,68
159,3,2016-03-13 10:34:27.830,68
160,3,2016-03-13 10:34:28.341,68
161,3,2016-03-13 10:34:28.835,68
162,3,2016-03-13 10:34:29.330,68
163,3,2016-03-13 10:34:29.830,68
164,3,2016-03-13 10:34:30.335,69
165,3,2016-03-13 10:34:30.829,69
166,3,2016-03-13 10:34:31.338,69
167,3,2016-03-13 10:34:31.830,71
168,3,2016-03-13 10:34:32.337,71
169,3,2016-03-13 10:34:32.830,71
170,3,2016-03-13 10:34:33.347,71
171,3,2016-03-13 10:34:33.830,71
172,3,2016-03-13 10:34:34.336,71
173,3,2016-03-13 10:34:34.830,71
174,3,2016-03-13 10:34:35.336,71
175,3,2016-03-13 10:34:35.832,71
176,3,2016-03-13 10:34:36.341,71
177,3,2016-03-13 10:34:36.836,71
178,3,2016-03-13 10:34:37.339,71
179,3,2016-03-13 10:34:37.829,71
180,3,2016-03-13 10:34:38.335,71
181,3,2016-03-13 10:34:38.837,71
182,3,2016-03-13 10:34:39.329,71
183,3,2016-03-13 10:34:39.835,71
184,3,2016-03-13 10:34:40.329,71
185,3,2016-03-13 10:34:40.829,71
186,3,2016-03-13 10:34:41.336,71
187,3,2016-03-13 10:34:41.835,71
188,3,2016-03-13 10:34:42.329,71
189,3,2016-03-13 10:34:42.834,71
190,3,2016-03-13 10:34:43.334,71
191,3,2016-03-13 10:34:43.830,71
192,3,2016-03-13 10:34:44.335,71
193,3,2016-03-13 10:34:44.838,71
194,3,2016-03-13 10:34:45.329,71
195,3,2016-03-13 10:34:45.834,71
196,3,2016-03-13 10:34:46.334,71
197,3,2016-03-13 10:34:46.829,71
198,3,2016-03-13 10:34:47.334,71
199,3,2016-03-13 10:34:47.829,71
200,3,2016-03-13 10:34:48.335,71
201,3,2016-03-13 10:34:48.831,71
202,3,2016-03-13 10:34:49.335,71
203,3,2016-03-13 10:34:49.829,71
204,3,2016-03-13 10:34:50.337,71
205,3,2016-03-13 10:34:50.829,70
206,3,2016-03-13 10:34:51.335,70
207,3,2016-03-13 10:34:51.849,70
208,3,2016-03-13 10:34:52.373,70
209,3,2016-03-13 10:34:52.835,70
210,3,2016-03-13 10:34:53.336,70
211,3,2016-03-13 10:34:53.837,70
212,3,2016-03-13 10:34:54.334,70
213,3,2016-03-13 10:34:54.829,70
214,3,2016-03-13 10:34:55.329,69
215,3,2016-03-13 10:34:55.839,70
216,3,2016-03-13 10:34:56.329,70
217,3,2016-03-13 10:34:56.829,70
218,3,2016-03-13 10:34:57.335,70
219,3,2016-03-13 10:34:57.828,70
220,3,2016-03-13 10:34:58.329,70
221,3,2016-03-13 10:34:58.834,70
222,3,2016-03-13 10:34:59.329,70
223,3,2016-03-13 10:34:59.837,69
224,3,2016-03-13 10:35:00.329,70
225,3,2016-03-13 10:35:00.829,70
226,3,2016-03-13 10:35:01.335,69
227,3,2016-03-13 10:35:01.837,69
228,3,2016-03-13 10:35:02.334,70
229,3,2016-03-13 10:35:02.834,71
230,3,2016-03-13 10:35:03.338,71
231,3,2016-03-13 10:35:03.829,72
232,3,2016-03-13 10:35:04.334,71
233,3,2016-03-13 10:35:04.834,71
234,3,2016-03-13 10:35:05.335,72
235,3,2016-03-13 10:35:05.853,72
236,3,2016-03-13 10:35:06.335,71
237,3,2016-03-13 10:35:06.829,72
238,3,2016-03-13 10:35:07.334,72
239,3,2016-03-13 10:35:07.829,72
240,3,2016-03-13 10:35:08.341,72
241,3,2016-03-13 10:35:08.840,72
242,3,2016-03-13 10:35:09.338,72
243,3,2016-03-13 10:35:09.833,72
244,3,2016-03-13 10:35:10.337,71
245,3,2016-03-13 10:35:10.838,70
246,3,2016-03-13 10:35:11.359,71
247,3,2016-03-13 10:35:11.835,72
248,3,2016-03-13 10:35:12.355,71
249,3,2016-03-13 10:35:12.835,71
250,3,2016-03-13 10:35:13.334,72
251,3,2016-03-13 10:35:13.835,72
252,3,2016-03-13 10:35:14.365,72
253,3,2016-03-13 10:35:14.834,72
254,3,2016-03-13 10:35:15.354,72
255,3,2016-03-13 10:35:15.835,73
256,3,2016-03-13 10:35:16.360,73
257,3,2016-03-13 10:35:16.836,73
258,3,2016-03-13 10:35:17.354,73
259,3,2016-03-13 10:35:17.835,72
260,3,2016-03-13 10:35:18.334,73
261,3,2016-03-13 10:35:18.838,72
262,3,2016-03-13 10:35:19.354,72
263,3,2016-03-13 10:35:19.834,72
264,3,2016-03-13 10:35:20.355,70
265,3,2016-03-13 10:35:20.862,70
266,3,2016-03-13 10:35:21.338,70
267,3,2016-03-13 10:35:21.834,70
268,3,2016-03-13 10:35:22.334,70
269,3,2016-03-13 10:35:22.840,70
270,3,2016-03-13 10:35:23.337,70
271,3,2016-03-13 10:35:23.854,70
272,3,2016-03-13 10:35:24.333,70
273,3,2016-03-13 10:35:24.854,72
274,3,2016-03-13 10:35:25.360,72
275,3,2016-03-13 10:35:25.860,72
276,3,2016-03-13 10:35:26.354,72
277,3,2016-03-13 10:35:26.856,72
278,3,2016-03-13 10:35:27.360,72
279,3,2016-03-13 10:35:27.860,72
280,3,2016-03-13 10:35:28.355,72
281,3,2016-03-13 10:35:28.861,72
282,3,2016-03-13 10:35:29.360,72
283,3,2016-03-13 10:35:29.854,72
284,3,2016-03-13 10:35:30.341,72
285,3,2016-03-13 10:35:30.854,72
286,3,2016-03-13 10:35:31.351,72
287,3,2016-03-13 10:35:31.860,72
288,3,2016-03-13 10:35:32.338,72
289,3,2016-03-13 10:35:32.854,72
290,3,2016-03-13 10:35:33.365,72
291,3,2016-03-13 10:35:33.861,72
292,3,2016-03-13 10:35:34.339,72
293,3,2016-03-13 10:35:34.856,72
294,3,2016-03-13 10:35:35.354,72
295,3,2016-03-13 10:35:35.854,72
296,3,2016-03-13 10:35:36.356,72
297,3,2016-03-13 10:35:36.866,72
298,3,2016-03-13 10:35:37.354,72
299,3,2016-03-13 10:35:37.859,72
300,3,2016-03-13 10:35:38.340,72
301,3,2016-03-13 10:35:38.854,73
302,3,2016-03-13 10:35:39.340,73
303,3,2016-03-13 10:35:39.839,72
304,3,2016-03-13 10:35:40.345,72
305,3,2016-03-13 10:35:40.862,72
306,3,2016-03-13 10:35:41.354,72
307,3,2016-03-13 10:35:41.859,72
308,3,2016-03-13 10:35:42.354,72
309,3,2016-03-13 10:35:42.860,72
310,3,2016-03-13 10:35:43.340,72
311,3,2016-03-13 10:35:43.854,72
312,3,2016-03-13 10:35:44.348,72
313,3,2016-03-13 10:35:44.854,73
314,3,2016-03-13 10:35:45.356,73
315,3,2016-03-13 10:35:45.859,73
316,3,2016-03-13 10:35:46.360,73
317,3,2016-03-13 10:35:46.854,73
318,3,2016-03-13 10:35:47.354,73
319,3,2016-03-13 10:35:47.854,73
320,3,2016-03-13 10:35:48.354,73
321,3,2016-03-13 10:35:48.854,73
322,3,2016-03-13 10:35:49.363,73
323,3,2016-03-13 10:35:49.859,73
324,3,2016-03-13 10:35:50.358,71
325,3,2016-03-13 10:35:50.859,71
326,3,2016-03-13 10:35:51.354,72
327,3,2016-03-13 10:35:51.899,71
328,3,2016-03-13 10:35:52.358,71
329,3,2016-03-13 10:35:52.860,71
330,3,2016-03-13 10:35:53.360,71
331,3,2016-03-13 10:35:53.859,71
332,3,2016-03-13 10:35:54.354,70
333,3,2016-03-13 10:35:54.863,72
334,3,2016-03-13 10:35:55.357,73
335,3,2016-03-13 10:35:55.854,73
336,3,2016-03-13 10:35:56.354,73
337,3,2016-03-13 10:35:56.859,73
338,3,2016-03-13 10:35:57.358,73
339,3,2016-03-13 10:35:57.862,73
340,3,2016-03-13 10:35:58.354,73
341,3,2016-03-13 10:35:58.861,73
342,3,2016-03-13 10:35:59.360,72
343,3,2016-03-13 10:35:59.854,73
344,3,2016-03-13 10:36:00.354,73
345,3,2016-03-13 10:36:00.859,73
346,3,2016-03-13 10:36:01.355,73
347,3,2016-03-13 10:36:01.854,73
348,3,2016-03-13 10:36:02.362,72
349,3,2016-03-13 10:36:02.856,72
350,3,2016-03-13 10:36:03.361,72
351,3,2016-03-13 10:36:03.854,72
352,3,2016-03-13 10:36:04.355,72
353,3,2016-03-13 10:36:04.854,72
354,3,2016-03-13 10:36:05.359,72
355,3,2016-03-13 10:36:05.854,72
356,3,2016-03-13 10:36:06.360,72
357,3,2016-03-13 10:36:06.856,73
358,3,2016-03-13 10:36:07.354,72
359,3,2016-03-13 10:36:07.861,71
360,3,2016-03-13 10:36:08.354,70
361,3,2016-03-13 10:36:08.855,72
362,3,2016-03-13 10:36:09.361,72
363,3,2016-03-13 10:36:09.854,73
364,3,2016-03-13 10:36:10.359,72
365,3,2016-03-13 10:36:10.860,73
366,3,2016-03-13 10:36:11.353,73
367,3,2016-03-13 10:36:11.858,72
368,3,2016-03-13 10:36:12.360,73
369,3,2016-03-13 10:36:12.861,73
370,3,2016-03-13 10:36:13.369,73
371,3,2016-03-13 10:36:13.859,73
372,3,2016-03-13 10:36:14.360,73
373,3,2016-03-13 10:36:14.860,73
374,3,2016-03-13 10:36:15.364,73
375,3,2016-03-13 10:36:15.854,73
376,3,2016-03-13 10:36:16.373,73
377,3,2016-03-13 10:36:16.860,73
378,3,2016-03-13 10:36:17.354,73
379,3,2016-03-13 10:36:17.860,73
380,3,2016-03-13 10:36:18.361,73
381,3,2016-03-13 10:36:18.854,73
382,3,2016-03-13 10:36:19.359,72
383,3,2016-03-13 10:36:19.854,72
384,3,2016-03-13 10:36:20.354,72
385,3,2016-03-13 10:36:20.855,72
386,3,2016-03-13 10:36:21.363,72
387,3,2016-03-13 10:36:21.854,72
388,3,2016-03-13 10:36:22.359,73
389,3,2016-03-13 10:36:22.855,72
390,3,2016-03-13 10:36:23.359,72
391,3,2016-03-13 10:36:23.862,72
392,3,2016-03-13 10:36:24.354,72
393,3,2016-03-13 10:36:24.859,71
394,3,2016-03-13 10:36:25.361,70
395,3,2016-03-13 10:36:25.854,70
396,3,2016-03-13 10:36:26.359,70
397,3,2016-03-13 10:36:26.854,70
398,3,2016-03-13 10:36:27.354,70
399,3,2016-03-13 10:36:27.861,70
400,3,2016-03-13 10:36:28.354,71
401,3,2016-03-13 10:36:28.854,72
402,3,2016-03-13 10:36:29.359,72
403,3,2016-03-13 10:36:29.854,73
404,3,2016-03-13 10:36:30.356,72
405,3,2016-03-13 10:36:30.859,73
406,3,2016-03-13 10:36:31.354,73
407,3,2016-03-13 10:36:31.857,72
408,3,2016-03-13 10:36:32.360,72
409,3,2016-03-13 10:36:32.858,72
410,3,2016-03-13 10:36:33.359,72
411,3,2016-03-13 10:36:33.861,72
412,3,2016-03-13 10:36:34.354,72
413,3,2016-03-13 10:36:34.862,72
414,3,2016-03-13 10:36:35.360,72
415,3,2016-03-13 10:36:35.855,72
416,3,2016-03-13 10:36:36.363,72
417,3,2016-03-13 10:36:36.868,73
418,3,2016-03-13 10:36:37.362,73
419,3,2016-03-13 10:36:37.899,73
420,3,2016-03-13 10:36:38.358,72
421,3,2016-03-13 10:36:38.854,73
422,3,2016-03-13 10:36:39.362,73
423,3,2016-03-13 10:36:39.855,73
424,3,2016-03-13 10:36:40.355,73
425,3,2016-03-13 10:36:40.859,73
426,3,2016-03-13 10:36:41.359,72
427,3,2016-03-13 10:36:41.859,73
428,3,2016-03-13 10:36:42.356,73
429,3,2016-03-13 10:36:42.856,73
430,3,2016-03-13 10:36:43.356,73
431,3,2016-03-13 10:36:43.856,73
432,3,2016-03-13 10:36:44.356,72
433,3,2016-03-13 10:36:44.854,72
434,3,2016-03-13 10:36:45.356,73
435,3,2016-03-13 10:36:45.865,73
436,3,2016-03-13 10:36:46.354,73
437,3,2016-03-13 10:36:46.855,73
438,3,2016-03-13 10:36:47.355,73
439,3,2016-03-13 10:36:47.854,73
440,3,2016-03-13 10:36:48.355,73
441,3,2016-03-13 10:36:48.854,73
442,3,2016-03-13 10:36:49.354,73
443,3,2016-03-13 10:36:49.854,73
444,3,2016-03-13 10:36:50.356,73
445,3,2016-03-13 10:36:50.856,73
446,3,2016-03-13 10:36:51.356,73
447,3,2016-03-13 10:36:51.854,73
448,3,2016-03-13 10:36:52.354,73
449,3,2016-03-13 10:36:52.854,73
450,3,2016-03-13 10:36:53.354,73
451,3,2016-03-13 10:36:53.854,73
452,3,2016-03-13 10:36:54.354,73
453,3,2016-03-13 10:36:54.854,73
454,3,2016-03-13 10:36:55.355,73
455,3,2016-03-13 10:36:55.861,72
456,3,2016-03-13 10:36:56.354,72
457,3,2016-03-13 10:36:56.854,72
458,3,2016-03-13 10:36:57.354,71
459,3,2016-03-13 10:36:57.853,71
460,3,2016-03-13 10:36:58.354,72
461,3,2016-03-13 10:36:58.856,72
462,3,2016-03-13 10:36:59.354,72
463,3,2016-03-13 10:36:59.854,73
464,3,2016-03-13 10:37:00.356,73
465,3,2016-03-13 10:37:00.881,73
466,3,2016-03-13 10:37:01.356,72
467,3,2016-03-13 10:37:01.854,73
468,3,2016-03-13 10:37:02.354,73
469,3,2016-03-13 10:37:02.855,72
470,3,2016-03-13 10:37:03.379,73
471,3,2016-03-13 10:37:03.880,73
472,3,2016-03-13 10:37:04.379,73
473,3,2016-03-13 10:37:04.881,73
474,3,2016-03-13 10:37:05.379,72
475,3,2016-03-13 10:37:05.879,72
476,3,2016-03-13 10:37:06.379,73
477,3,2016-03-13 10:37:06.879,73
478,3,2016-03-13 10:37:07.380,73
479,3,2016-03-13 10:37:07.881,73
480,3,2016-03-13 10:37:08.381,73
481,3,2016-03-13 10:37:08.879,73
482,3,2016-03-13 10:37:09.380,73
483,3,2016-03-13 10:37:09.879,72
484,3,2016-03-13 10:37:10.379,73
485,3,2016-03-13 10:37:10.889,72
486,3,2016-03-13 10:37:11.379,72
487,3,2016-03-13 10:37:11.879,73
488,3,2016-03-13 10:37:12.378,73
489,3,2016-03-13 10:37:12.879,73
490,3,2016-03-13 10:37:13.381,72
491,3,2016-03-13 10:37:13.881,71
492,3,2016-03-13 10:37:14.379,71
493,3,2016-03-13 10:37:14.879,71
494,3,2016-03-13 10:37:15.390,70
495,3,2016-03-13 10:37:15.879,73
496,3,2016-03-13 10:37:16.379,72
497,3,2016-03-13 10:37:16.879,72
498,3,2016-03-13 10:37:17.381,73
499,3,2016-03-13 10:37:17.879,73
500,3,2016-03-13 10:37:18.381,72
501,3,2016-03-13 10:37:18.913,72
502,3,2016-03-13 10:37:19.379,72
503,3,2016-03-13 10:37:19.879,72
504,3,2016-03-13 10:37:20.384,72
505,3,2016-03-13 10:37:20.879,72
506,3,2016-03-13 10:37:21.379,73
507,3,2016-03-13 10:37:21.858,72
508,3,2016-03-13 10:37:22.379,73
509,3,2016-03-13 10:37:22.880,73
510,3,2016-03-13 10:37:23.379,73
511,3,2016-03-13 10:37:23.878,72
512,3,2016-03-13 10:37:24.390,73
513,3,2016-03-13 10:37:24.879,72
514,3,2016-03-13 10:37:25.379,73
515,3,2016-03-13 10:37:25.879,72
516,3,2016-03-13 10:37:26.381,73
