_id,sensor_id,date,pressure
43,7,2016-03-13 10:33:51.611,988.532470703125
44,7,2016-03-13 10:33:52.606,988.55029296875
45,7,2016-03-13 10:33:53.611,988.523193359375
46,7,2016-03-13 10:33:54.612,988.55859375
47,7,2016-03-13 10:33:55.605,988.48583984375
48,7,2016-03-13 10:33:56.609,988.503662109375
49,7,2016-03-13 10:33:57.612,988.500244140625
50,7,2016-03-13 10:33:58.609,988.49755859375
51,7,2016-03-13 10:33:59.612,988.563232421875
52,7,2016-03-13 10:34:00.606,988.5078125
53,7,2016-03-13 10:34:01.610,988.625
54,7,2016-03-13 10:34:02.605,988.461181640625
55,7,2016-03-13 10:34:03.613,988.50830078125
56,7,2016-03-13 10:34:04.615,988.480712890625
57,7,2016-03-13 10:34:05.621,988.544921875
58,7,2016-03-13 10:34:06.610,988.420654296875
59,7,2016-03-13 10:34:07.615,988.5283203125
60,7,2016-03-13 10:34:08.613,988.484130859375
61,7,2016-03-13 10:34:09.618,988.502197265625
62,7,2016-03-13 10:34:10.616,988.46630859375
63,7,2016-03-13 10:34:11.605,988.511962890625
64,7,2016-03-13 10:34:12.606,988.5048828125
65,7,2016-03-13 10:34:13.612,988.431396484375
66,7,2016-03-13 10:34:14.605,988.490234375
67,7,2016-03-13 10:34:15.604,988.49560546875
68,7,2016-03-13 10:34:16.605,988.53271484375
69,7,2016-03-13 10:34:17.605,988.513427734375
70,7,2016-03-13 10:34:18.605,988.537353515625
71,7,2016-03-13 10:34:19.606,988.516357421875
72,7,2016-03-13 10:34:20.605,988.520751953125
73,7,2016-03-13 10:34:21.612,988.46875
74,7,2016-03-13 10:34:22.606,988.455078125
75,7,2016-03-13 10:34:23.619,988.474609375
76,7,2016-03-13 10:34:24.613,988.464599609375
77,7,2016-03-13 10:34:25.605,988.48486328125
78,7,2016-03-13 10:34:26.613,988.45166015625
79,7,2016-03-13 10:34:27.610,988.480224609375
80,7,2016-03-13 10:34:28.615,988.49560546875
81,7,2016-03-13 10:34:29.604,988.419677734375
82,7,2016-03-13 10:34:30.611,988.512451171875
83,7,2016-03-13 10:34:31.604,988.417724609375
84,7,2016-03-13 10:34:32.605,988.43701171875
85,7,2016-03-13 10:34:33.604,988.475341796875
86,7,2016-03-13 10:34:34.614,988.4833984375
87,7,2016-03-13 10:34:35.606,988.477783203125
88,7,2016-03-13 10:34:36.604,988.479248046875
89,7,2016-03-13 10:34:37.634,988.509521484375
90,7,2016-03-13 10:34:38.610,988.481689453125
91,7,2016-03-13 10:34:39.604,988.461181640625
92,7,2016-03-13 10:34:40.611,988.476318359375
93,7,2016-03-13 10:34:41.613,988.493408203125
94,7,2016-03-13 10:34:42.604,988.50634765625
95,7,2016-03-13 10:34:43.609,988.47900390625
96,7,2016-03-13 10:34:44.605,988.54150390625
97,7,2016-03-13 10:34:45.605,988.53076171875
98,7,2016-03-13 10:34:46.611,988.47119140625
99,7,2016-03-13 10:34:47.614,988.39453125
100,7,2016-03-13 10:34:48.610,988.49462890625
101,7,2016-03-13 10:34:49.604,988.508544921875
102,7,2016-03-13 10:34:50.614,988.517333984375
103,7,2016-03-13 10:34:51.626,988.539794921875
104,7,2016-03-13 10:34:52.626,988.5341796875
105,7,2016-03-13 10:34:53.610,988.537109375
106,7,2016-03-13 10:34:54.610,988.452880859375
107,7,2016-03-13 10:34:55.604,988.521728515625
108,7,2016-03-13 10:34:56.609,988.5576171875
109,7,2016-03-13 10:34:57.610,988.5087890625
110,7,2016-03-13 10:34:58.610,988.4736328125
111,7,2016-03-13 10:34:59.609,988.489990234375
112,7,2016-03-13 10:35:00.609,988.48046875
113,7,2016-03-13 10:35:01.612,988.473388671875
114,7,2016-03-13 10:35:02.604,988.434326171875
115,7,2016-03-13 10:35:03.610,988.544677734375
116,7,2016-03-13 10:35:04.612,988.498046875
117,7,2016-03-13 10:35:05.605,988.462646484375
118,7,2016-03-13 10:35:06.614,988.4970703125
119,7,2016-03-13 10:35:07.621,988.492431640625
120,7,2016-03-13 10:35:08.637,988.566162109375
121,7,2016-03-13 10:35:09.626,988.501220703125
122,7,2016-03-13 10:35:10.621,988.4765625
123,7,2016-03-13 10:35:11.615,988.518798828125
124,7,2016-03-13 10:35:12.617,988.536865234375
125,7,2016-03-13 10:35:13.609,988.490966796875
126,7,2016-03-13 10:35:14.613,988.50634765625
127,7,2016-03-13 10:35:15.612,988.539794921875
128,7,2016-03-13 10:35:16.610,988.50830078125
129,7,2016-03-13 10:35:17.609,988.42529296875
130,7,2016-03-13 10:35:18.640,988.49609375
131,7,2016-03-13 10:35:19.611,988.48779296875
132,7,2016-03-13 10:35:20.609,988.498046875
133,7,2016-03-13 10:35:21.641,988.4609375
134,7,2016-03-13 10:35:22.630,988.434814453125
135,7,2016-03-13 10:35:23.638,988.438232421875
136,7,2016-03-13 10:35:24.630,988.512939453125
137,7,2016-03-13 10:35:25.610,988.44873046875
138,7,2016-03-13 10:35:26.630,988.477294921875
139,7,2016-03-13 10:35:27.613,988.4404296875
140,7,2016-03-13 10:35:28.614,988.460693359375
141,7,2016-03-13 10:35:29.630,988.42138671875
142,7,2016-03-13 10:35:30.609,988.449462890625
143,7,2016-03-13 10:35:31.611,988.4443359375
144,7,2016-03-13 10:35:32.611,988.478515625
145,7,2016-03-13 10:35:33.608,988.4453125
146,7,2016-03-13 10:35:34.609,988.40234375
147,7,2016-03-13 10:35:35.629,988.463623046875
148,7,2016-03-13 10:35:36.610,988.42138671875
149,7,2016-03-13 10:35:37.630,988.48828125
150,7,2016-03-13 10:35:38.642,988.49169921875
151,7,2016-03-13 10:35:39.636,988.525390625
152,7,2016-03-13 10:35:40.630,988.449462890625
153,7,2016-03-13 10:35:41.626,988.486572265625
154,7,2016-03-13 10:35:42.609,988.429443359375
155,7,2016-03-13 10:35:43.608,988.437744140625
156,7,2016-03-13 10:35:44.635,988.4521484375
157,7,2016-03-13 10:35:45.630,988.441162109375
158,7,2016-03-13 10:35:46.630,988.414306640625
159,7,2016-03-13 10:35:47.635,988.470458984375
160,7,2016-03-13 10:35:48.630,988.499755859375
161,7,2016-03-13 10:35:49.629,988.53515625
162,7,2016-03-13 10:35:50.636,988.522705078125
163,7,2016-03-13 10:35:51.646,988.35498046875
164,7,2016-03-13 10:35:52.666,988.455322265625
165,7,2016-03-13 10:35:53.629,988.430419921875
166,7,2016-03-13 10:35:54.629,988.433349609375
167,7,2016-03-13 10:35:55.632,988.428955078125
168,7,2016-03-13 10:35:56.638,988.427490234375
169,7,2016-03-13 10:35:57.629,988.523193359375
170,7,2016-03-13 10:35:58.629,988.47265625
171,7,2016-03-13 10:35:59.637,988.45947265625
172,7,2016-03-13 10:36:00.630,988.55078125
173,7,2016-03-13 10:36:01.615,988.455810546875
174,7,2016-03-13 10:36:02.636,988.494384765625
175,7,2016-03-13 10:36:03.629,988.447509765625
176,7,2016-03-13 10:36:04.630,988.459716796875
177,7,2016-03-13 10:36:05.615,988.502685546875
178,7,2016-03-13 10:36:06.629,988.541015625
179,7,2016-03-13 10:36:07.629,988.42919921875
180,7,2016-03-13 10:36:08.619,988.437255859375
181,7,2016-03-13 10:36:09.634,988.44580078125
182,7,2016-03-13 10:36:10.613,988.469482421875
183,7,2016-03-13 10:36:11.629,988.47802734375
184,7,2016-03-13 10:36:12.629,988.4951171875
185,7,2016-03-13 10:36:13.625,988.47412109375
186,7,2016-03-13 10:36:14.631,988.35546875
187,7,2016-03-13 10:36:15.635,988.408935546875
188,7,2016-03-13 10:36:16.629,988.50927734375
189,7,2016-03-13 10:36:17.637,988.447021484375
190,7,2016-03-13 10:36:18.629,988.492919921875
191,7,2016-03-13 10:36:19.629,988.47412109375
192,7,2016-03-13 10:36:20.629,988.52001953125
193,7,2016-03-13 10:36:21.630,988.458740234375
194,7,2016-03-13 10:36:22.636,988.435791015625
195,7,2016-03-13 10:36:23.632,988.4267578125
196,7,2016-03-13 10:36:24.629,988.501220703125
197,7,2016-03-13 10:36:25.635,988.503173828125
198,7,2016-03-13 10:36:26.635,988.433837890625
199,7,2016-03-13 10:36:27.629,988.468505859375
200,7,2016-03-13 10:36:28.629,988.495361328125
201,7,2016-03-13 10:36:29.635,988.499267578125
202,7,2016-03-13 10:36:30.636,988.428955078125
203,7,2016-03-13 10:36:31.629,988.439208984375
204,7,2016-03-13 10:36:32.629,988.48193359375
205,7,2016-03-13 10:36:33.631,988.46533203125
206,7,2016-03-13 10:36:34.629,988.4755859375
207,7,2016-03-13 10:36:35.629,988.45703125
208,7,2016-03-13 10:36:36.631,988.464111328125
209,7,2016-03-13 10:36:37.629,988.451171875
210,7,2016-03-13 10:36:38.629,988.48779296875
211,7,2016-03-13 10:36:39.637,988.53515625
212,7,2016-03-13 10:36:40.615,988.46435546875
213,7,2016-03-13 10:36:41.636,988.50390625
214,7,2016-03-13 10:36:42.624,988.49169921875
215,7,2016-03-13 10:36:43.631,988.472900390625
216,7,2016-03-13 10:36:44.642,988.413818359375
217,7,2016-03-13 10:36:45.621,988.46240234375
218,7,2016-03-13 10:36:46.630,988.529541015625
219,7,2016-03-13 10:36:47.629,988.4375
220,7,2016-03-13 10:36:48.629,988.44775390625
221,7,2016-03-13 10:36:49.629,988.450927734375
222,7,2016-03-13 10:36:50.629,988.43310546875
223,7,2016-03-13 10:36:51.639,988.50048828125
224,7,2016-03-13 10:36:52.630,988.43310546875
225,7,2016-03-13 10:36:53.639,988.431640625
226,7,2016-03-13 10:36:54.631,988.450439453125
227,7,2016-03-13 10:36:55.629,988.42529296875
228,7,2016-03-13 10:36:56.630,988.456298828125
229,7,2016-03-13 10:36:57.629,988.446533203125
230,7,2016-03-13 10:36:58.631,988.385009765625
231,7,2016-03-13 10:36:59.630,988.41064453125
232,7,2016-03-13 10:37:00.639,988.449951171875
233,7,2016-03-13 10:37:01.629,988.47216796875
234,7,2016-03-13 10:37:02.629,988.447509765625
235,7,2016-03-13 10:37:03.629,988.45458984375
236,7,2016-03-13 10:37:04.628,988.4375
237,7,2016-03-13 10:37:05.630,988.46484375
238,7,2016-03-13 10:37:06.632,988.4189453125
239,7,2016-03-13 10:37:07.629,988.428466796875
240,7,2016-03-13 10:37:08.631,988.405517578125
241,7,2016-03-13 10:37:09.639,988.389404296875
242,7,2016-03-13 10:37:10.630,988.415283203125
243,7,2016-03-13 10:37:11.629,988.470947265625
244,7,2016-03-13 10:37:12.632,988.470947265625
245,7,2016-03-13 10:37:13.629,988.453125
246,7,2016-03-13 10:37:14.629,988.459716796875
247,7,2016-03-13 10:37:15.629,988.454833984375
248,7,2016-03-13 10:37:16.639,988.4228515625
249,7,2016-03-13 10:37:17.621,988.450927734375
250,7,2016-03-13 10:37:18.629,988.44873046875
251,7,2016-03-13 10:37:19.631,988.520263671875
252,7,2016-03-13 10:37:20.633,988.423095703125
253,7,2016-03-13 10:37:21.630,988.46240234375
254,7,2016-03-13 10:37:22.629,988.4150390625
255,7,2016-03-13 10:37:23.629,988.41796875
256,7,2016-03-13 10:37:24.629,988.47412109375
257,7,2016-03-13 10:37:25.639,988.414794921875
258,7,2016-03-13 10:37:26.629,988.506103515625
259,7,2016-03-13 10:37:27.629,988.42236328125
260,7,2016-03-13 10:37:28.634,988.427490234375
261,7,2016-03-13 10:37:29.636,988.40869140625
262,7,2016-03-13 10:37:30.637,988.443359375
263,7,2016-03-13 10:37:31.637,988.455078125
264,7,2016-03-13 10:37:32.642,988.426025390625
265,7,2016-03-13 10:37:33.642,988.440673828125
266,7,2016-03-13 10:37:34.637,988.428466796875
267,7,2016-03-13 10:37:35.643,988.425537109375
268,7,2016-03-13 10:37:36.640,988.46533203125
269,7,2016-03-13 10:37:37.645,988.453857421875
270,7,2016-03-13 10:37:38.638,988.4365234375
271,7,2016-03-13 10:37:39.643,988.399169921875
272,7,2016-03-13 10:37:40.653,988.36474609375
273,7,2016-03-13 10:37:41.646,988.41748046875
274,7,2016-03-13 10:37:42.637,988.468994140625
275,7,2016-03-13 10:37:43.638,988.4755859375
276,7,2016-03-13 10:37:44.637,988.47314453125
277,7,2016-03-13 10:37:45.637,988.483154296875
278,7,2016-03-13 10:37:46.638,988.49853515625
279,7,2016-03-13 10:37:47.637,988.428466796875
280,7,2016-03-13 10:37:48.670,988.43994140625
281,7,2016-03-13 10:37:49.637,988.420654296875
282,7,2016-03-13 10:37:50.640,988.454833984375
283,7,2016-03-13 10:37:51.637,988.408203125
284,7,2016-03-13 10:37:52.636,988.4423828125
285,7,2016-03-13 10:37:53.645,988.4619140625
286,7,2016-03-13 10:37:54.640,988.417236328125
287,7,2016-03-13 10:37:55.637,988.45263671875
288,7,2016-03-13 10:37:56.638,988.437744140625
289,7,2016-03-13 10:37:57.636,988.34326171875
290,7,2016-03-13 10:37:58.637,988.432861328125
291,7,2016-03-13 10:37:59.636,988.412353515625
292,7,2016-03-13 10:38:00.636,988.404541015625
293,7,2016-03-13 10:38:01.637,988.4638671875
294,7,2016-03-13 10:38:02.637,988.41455078125
295,7,2016-03-13 10:38:03.650,988.390380859375
296,7,2016-03-13 10:38:04.637,988.4072265625
297,7,2016-03-13 10:38:05.643,988.4296875
298,7,2016-03-13 10:38:06.638,988.466552734375
299,7,2016-03-13 10:38:07.642,988.3671875
300,7,2016-03-13 10:38:08.639,988.341064453125
301,7,2016-03-13 10:38:09.637,988.36181640625
302,7,2016-03-13 10:38:10.635,988.488037109375
303,7,2016-03-13 10:38:11.635,988.408935546875
304,7,2016-03-13 10:38:12.637,988.45166015625
305,7,2016-03-13 10:38:13.636,988.45751953125
306,7,2016-03-13 10:38:14.636,988.355712890625
307,7,2016-03-13 10:38:15.640,988.40771484375
308,7,2016-03-13 10:38:16.636,988.48046875
309,7,2016-03-13 10:38:17.636,988.426025390625
310,7,2016-03-13 10:38:18.637,988.404052734375
311,7,2016-03-13 10:38:19.646,988.3935546875
312,7,2016-03-13 10:38:20.644,988.47021484375
313,7,2016-03-13 10:38:21.648,988.4375
314,7,2016-03-13 10:38:22.636,988.42236328125
315,7,2016-03-13 10:38:23.636,988.4599609375
316,7,2016-03-13 10:38:24.634,988.46435546875
317,7,2016-03-13 10:38:25.630,988.40234375
318,7,2016-03-13 10:38:26.632,988.378173828125
319,7,2016-03-13 10:38:27.632,988.406005859375
320,7,2016-03-13 10:38:28.634,988.37841796875
321,7,2016-03-13 10:38:29.632,988.3828125
322,7,2016-03-13 10:38:30.633,988.426513671875
323,7,2016-03-13 10:38:31.632,988.44384765625
324,7,2016-03-13 10:38:32.639,988.401123046875
325,7,2016-03-13 10:38:33.634,988.4482421875
326,7,2016-03-13 10:38:35.109,988.313232421875
327,7,2016-03-13 10:38:35.915,988.439697265625
328,7,2016-03-13 10:38:36.920,988.409423828125
329,7,2016-03-13 10:38:37.913,988.428466796875
330,7,2016-03-13 10:38:38.943,988.425537109375
331,7,2016-03-13 10:38:39.950,988.481201171875
332,7,2016-03-13 10:38:41.146,988.3896484375
333,7,2016-03-13 10:38:42.131,988.430908203125
334,7,2016-03-13 10:38:43.115,988.427734375
335,7,2016-03-13 10:38:44.117,988.424560546875
336,7,2016-03-13 10:38:45.110,988.447021484375
337,7,2016-03-13 10:38:46.110,988.455078125
338,7,2016-03-13 10:38:47.118,988.4052734375
339,7,2016-03-13 10:38:48.111,988.485107421875
340,7,2016-03-13 10:38:49.109,988.38037109375
341,7,2016-03-13 10:38:50.287,988.389892578125
342,7,2016-03-13 10:38:51.111,988.39306640625
343,7,2016-03-13 10:38:52.108,988.417724609375
344,7,2016-03-13 10:38:53.117,988.4072265625
345,7,2016-03-13 10:38:54.108,988.369384765625
346,7,2016-03-13 10:38:55.109,988.3837890625
347,7,2016-03-13 10:38:56.116,988.371337890625
348,7,2016-03-13 10:38:57.243,988.35888671875
349,7,2016-03-13 10:38:58.259,988.43115234375
350,7,2016-03-13 10:38:59.295,988.429931640625
351,7,2016-03-13 10:39:00.248,988.442138671875
352,7,2016-03-13 10:39:01.256,988.42236328125
353,7,2016-03-13 10:39:02.313,988.4033203125
354,7,2016-03-13 10:39:03.249,988.423095703125
355,7,2016-03-13 10:39:04.251,988.407958984375
356,7,2016-03-13 10:39:05.317,988.370361328125
357,7,2016-03-13 10:39:06.249,988.400390625
358,7,2016-03-13 10:39:07.244,988.414794921875
359,7,2016-03-13 10:39:08.249,988.45947265625
360,7,2016-03-13 10:39:09.252,988.40576171875
361,7,2016-03-13 10:39:10.251,988.4462890625
362,7,2016-03-13 10:39:11.248,988.386474609375
363,7,2016-03-13 10:39:12.260,988.436279296875
364,7,2016-03-13 10:39:13.251,988.452880859375
365,7,2016-03-13 10:39:14.274,988.43115234375
366,7,2016-03-13 10:39:15.454,988.434814453125
367,7,2016-03-13 10:39:16.239,988.3896484375
368,7,2016-03-13 10:39:17.239,988.380859375
369,7,2016-03-13 10:39:18.240,988.369140625
370,7,2016-03-13 10:39:19.243,988.4091796875
371,7,2016-03-13 10:39:20.242,988.35205078125
372,7,2016-03-13 10:39:21.241,988.43505859375
373,7,2016-03-13 10:39:22.471,988.386474609375
374,7,2016-03-13 10:39:23.253,988.43115234375
375,7,2016-03-13 10:39:24.434,988.458251953125
376,7,2016-03-13 10:39:25.243,988.43408203125
377,7,2016-03-13 10:39:26.250,988.399658203125
378,7,2016-03-13 10:39:27.243,988.34912109375
379,7,2016-03-13 10:39:28.245,988.421630859375
380,7,2016-03-13 10:39:29.243,988.413330078125
381,7,2016-03-13 10:39:30.249,988.3544921875
382,7,2016-03-13 10:39:31.458,988.34326171875
383,7,2016-03-13 10:39:32.243,988.3515625
384,7,2016-03-13 10:39:33.598,988.341552734375
385,7,2016-03-13 10:39:34.249,988.387939453125
386,7,2016-03-13 10:39:35.243,988.421875
387,7,2016-03-13 10:39:36.246,988.37255859375
388,7,2016-03-13 10:39:37.408,988.361083984375
389,7,2016-03-13 10:39:38.251,988.375244140625
390,7,2016-03-13 10:39:39.453,988.482421875
391,7,2016-03-13 10:39:40.252,988.382568359375
392,7,2016-03-13 10:39:41.254,988.413330078125
393,7,2016-03-13 10:39:42.251,988.412353515625
394,7,2016-03-13 10:39:43.249,988.410888671875
395,7,2016-03-13 10:39:44.248,988.34326171875
396,7,2016-03-13 10:39:45.249,988.384765625
397,7,2016-03-13 10:39:46.486,988.388916015625
398,7,2016-03-13 10:39:47.249,988.39794921875
399,7,2016-03-13 10:39:48.524,988.371337890625
400,7,2016-03-13 10:39:49.255,988.402587890625
401,7,2016-03-13 10:39:50.259,988.35693359375
402,7,2016-03-13 10:39:51.271,988.32421875
403,7,2016-03-13 10:39:52.276,988.385986328125
404,7,2016-03-13 10:39:53.267,988.4296875
405,7,2016-03-13 10:39:54.267,988.42333984375
406,7,2016-03-13 10:39:55.453,988.39111328125
407,7,2016-03-13 10:39:56.273,988.403564453125
408,7,2016-03-13 10:39:57.266,988.41357421875
409,7,2016-03-13 10:39:58.268,988.37939453125
410,7,2016-03-13 10:39:59.267,988.3876953125
411,7,2016-03-13 10:40:00.267,988.419921875
412,7,2016-03-13 10:40:01.267,988.356201171875
413,7,2016-03-13 10:40:02.276,988.371337890625
414,7,2016-03-13 10:40:03.265,988.459228515625
415,7,2016-03-13 10:40:04.527,988.450927734375
416,7,2016-03-13 10:40:05.275,988.333251953125
417,7,2016-03-13 10:40:06.267,988.4111328125
418,7,2016-03-13 10:40:07.269,988.399658203125
419,7,2016-03-13 10:40:08.268,988.419189453125
420,7,2016-03-13 10:40:09.276,988.410400390625
421,7,2016-03-13 10:40:10.280,988.43701171875
422,7,2016-03-13 10:40:11.268,988.374267578125
423,7,2016-03-13 10:40:12.267,988.4072265625
424,7,2016-03-13 10:40:13.425,988.447509765625
425,7,2016-03-13 10:40:14.263,988.407958984375
426,7,2016-03-13 10:40:15.278,988.392578125
427,7,2016-03-13 10:40:16.270,988.369384765625
428,7,2016-03-13 10:40:17.268,988.366455078125
429,7,2016-03-13 10:40:18.268,988.3583984375
430,7,2016-03-13 10:40:19.267,988.35546875
431,7,2016-03-13 10:40:20.468,988.361572265625
432,7,2016-03-13 10:40:21.274,988.453125
433,7,2016-03-13 10:40:22.270,988.416259765625
434,7,2016-03-13 10:40:23.263,988.340576171875
435,7,2016-03-13 10:40:24.266,988.36865234375
436,7,2016-03-13 10:40:25.264,988.359375
437,7,2016-03-13 10:40:26.268,988.348876953125
438,7,2016-03-13 10:40:27.268,988.4033203125
439,7,2016-03-13 10:40:28.503,988.425537109375
440,7,2016-03-13 10:40:29.267,988.3642578125
441,7,2016-03-13 10:40:30.266,988.333740234375
442,7,2016-03-13 10:40:31.269,988.374267578125
443,7,2016-03-13 10:40:32.267,988.447265625
444,7,2016-03-13 10:40:33.415,988.375732421875
445,7,2016-03-13 10:40:34.272,988.348388671875
446,7,2016-03-13 10:40:35.260,988.356201171875
447,7,2016-03-13 10:40:36.261,988.378662109375
448,7,2016-03-13 10:40:37.261,988.369384765625
449,7,2016-03-13 10:40:38.261,988.34375
450,7,2016-03-13 10:40:39.261,988.3525390625
451,7,2016-03-13 10:40:40.375,988.353271484375
452,7,2016-03-13 10:40:41.260,988.33642578125
453,7,2016-03-13 10:40:42.262,988.379638671875
454,7,2016-03-13 10:40:43.270,988.345703125
455,7,2016-03-13 10:40:44.263,988.333984375
456,7,2016-03-13 10:40:45.271,988.3876953125
457,7,2016-03-13 10:40:46.259,988.307373046875
458,7,2016-03-13 10:40:47.263,988.302490234375
459,7,2016-03-13 10:40:48.338,988.4208984375
460,7,2016-03-13 10:40:49.291,988.388671875
461,7,2016-03-13 10:40:50.302,988.40771484375
462,7,2016-03-13 10:40:51.293,988.363525390625
463,7,2016-03-13 10:40:52.267,988.465087890625
464,7,2016-03-13 10:40:53.274,988.352294921875
465,7,2016-03-13 10:40:54.268,988.358154296875
466,7,2016-03-13 10:40:55.276,988.425048828125
467,7,2016-03-13 10:40:56.312,988.428466796875
468,7,2016-03-13 10:40:57.266,988.394287109375
469,7,2016-03-13 10:40:58.451,988.3486328125
470,7,2016-03-13 10:40:59.275,988.3583984375
471,7,2016-03-13 10:41:00.273,988.342529296875
472,7,2016-03-13 10:41:01.269,988.371337890625
473,7,2016-03-13 10:41:02.266,988.350341796875
474,7,2016-03-13 10:41:03.267,988.380615234375
475,7,2016-03-13 10:41:04.304,988.3818359375
476,7,2016-03-13 10:41:05.271,988.37158203125
477,7,2016-03-13 10:41:06.276,988.35791015625
478,7,2016-03-13 10:41:07.268,988.45166015625
479,7,2016-03-13 10:41:08.276,988.40478515625
480,7,2016-03-13 10:41:09.264,988.35595703125
481,7,2016-03-13 10:41:10.267,988.422119140625
482,7,2016-03-13 10:41:11.265,988.419677734375
483,7,2016-03-13 10:41:12.276,988.379150390625
484,7,2016-03-13 10:41:13.259,988.289306640625
485,7,2016-03-13 10:41:14.292,988.445068359375
486,7,2016-03-13 10:41:15.281,988.38623046875
487,7,2016-03-13 10:41:16.267,988.380615234375
488,7,2016-03-13 10:41:17.273,988.367431640625
489,7,2016-03-13 10:41:18.266,988.39990234375
490,7,2016-03-13 10:41:19.268,988.352783203125
491,7,2016-03-13 10:41:20.407,988.361572265625
492,7,2016-03-13 10:41:21.264,988.378662109375
493,7,2016-03-13 10:41:22.272,988.427001953125
494,7,2016-03-13 10:41:23.267,988.3876953125
495,7,2016-03-13 10:41:24.275,988.3984375
496,7,2016-03-13 10:41:25.276,988.3994140625
497,7,2016-03-13 10:41:26.273,988.38623046875
498,7,2016-03-13 10:41:27.267,988.4228515625
499,7,2016-03-13 10:41:28.297,988.404296875
500,7,2016-03-13 10:41:29.302,988.3779296875
501,7,2016-03-13 10:41:30.489,988.380615234375
502,7,2016-03-13 10:41:31.300,988.35498046875
503,7,2016-03-13 10:41:32.299,988.364013671875
504,7,2016-03-13 10:41:33.299,988.395263671875
505,7,2016-03-13 10:41:34.300,988.34814453125
506,7,2016-03-13 10:41:35.301,988.376220703125
507,7,2016-03-13 10:41:36.297,988.400634765625
508,7,2016-03-13 10:41:37.299,988.38525390625
509,7,2016-03-13 10:41:38.496,988.309814453125
510,7,2016-03-13 10:41:39.305,988.364013671875
511,7,2016-03-13 10:41:40.307,988.3603515625
512,7,2016-03-13 10:41:41.299,988.457275390625
513,7,2016-03-13 10:41:42.297,988.3271484375
514,7,2016-03-13 10:41:43.308,988.336669921875
515,7,2016-03-13 10:41:44.293,988.402099609375
516,7,2016-03-13 10:41:45.591,988.375732421875
517,7,2016-03-13 10:41:46.297,988.372802734375
518,7,2016-03-13 10:41:47.309,988.35302734375
519,7,2016-03-13 10:41:48.309,988.297607421875
520,7,2016-03-13 10:41:49.307,988.347412109375
521,7,2016-03-13 10:41:50.305,988.29052734375
522,7,2016-03-13 10:41:51.297,988.2978515625
523,7,2016-03-13 10:41:52.300,988.390380859375
524,7,2016-03-13 10:41:53.295,988.374755859375
525,7,2016-03-13 10:41:54.309,988.3642578125
526,7,2016-03-13 10:41:55.307,988.349853515625
527,7,2016-03-13 10:41:56.307,988.3544921875
528,7,2016-03-13 10:41:57.312,988.432861328125
529,7,2016-03-13 10:41:58.299,988.4248046875
530,7,2016-03-13 10:41:59.319,988.362060546875
531,7,2016-03-13 10:42:00.326,988.39892578125
532,7,2016-03-13 10:42:01.485,988.38720703125
533,7,2016-03-13 10:42:02.330,988.341064453125
534,7,2016-03-13 10:42:03.319,988.43017578125
535,7,2016-03-13 10:42:04.329,988.341552734375
536,7,2016-03-13 10:42:05.329,988.3701171875
537,7,2016-03-13 10:42:06.348,988.308349609375
538,7,2016-03-13 10:42:07.378,988.271240234375
539,7,2016-03-13 10:42:08.361,988.35205078125
540,7,2016-03-13 10:42:09.418,988.3740234375
