_id,sensor_id,date,quality,heart_rate
1,8,2016-03-13 10:33:10.082,ACQUIRING,78
2,8,2016-03-13 10:33:11.080,ACQUIRING,78
3,8,2016-03-13 10:33:12.087,ACQUIRING,78
4,8,2016-03-13 10:33:13.066,ACQUIRING,78
5,8,2016-03-13 10:33:14.088,ACQUIRING,78
6,8,2016-03-13 10:33:15.055,ACQUIRING,78
7,8,2016-03-13 10:33:16.061,ACQUIRING,78
8,8,2016-03-13 10:33:17.060,ACQUIRING,78
9,8,2016-03-13 10:33:18.060,ACQUIRING,78
10,8,2016-03-13 10:33:19.029,ACQUIRING,78
11,8,2016-03-13 10:33:20.036,ACQUIRING,78
12,8,2016-03-13 10:33:21.030,ACQUIRING,78
13,8,2016-03-13 10:33:22.042,ACQUIRING,78
14,8,2016-03-13 10:33:23.034,ACQUIRING,78
15,8,2016-03-13 10:33:24.036,ACQUIRING,78
16,8,2016-03-13 10:33:25.011,ACQUIRING,78
17,8,2016-03-13 10:33:26.010,ACQUIRING,78
18,8,2016-03-13 10:33:27.011,ACQUIRING,78
19,8,2016-03-13 10:33:28.011,ACQUIRING,78
20,8,2016-03-13 10:33:29.012,ACQUIRING,78
21,8,2016-03-13 10:33:30.005,ACQUIRING,78
22,8,2016-03-13 10:33:30.986,ACQUIRING,78
23,8,2016-03-13 10:33:31.986,ACQUIRING,78
24,8,2016-03-13 10:33:32.986,ACQUIRING,78
25,8,2016-03-13 10:33:33.985,ACQUIRING,78
26,8,2016-03-13 10:33:34.986,ACQUIRING,78
27,8,2016-03-13 10:33:35.980,ACQUIRING,78
28,8,2016-03-13 10:33:36.962,ACQUIRING,78
29,8,2016-03-13 10:33:37.961,ACQUIRING,78
30,8,2016-03-13 10:33:38.961,ACQUIRING,78
31,8,2016-03-13 10:33:39.961,ACQUIRING,73
32,8,2016-03-13 10:33:40.954,ACQUIRING,72
33,8,2016-03-13 10:33:41.958,ACQUIRING,73
34,8,2016-03-13 10:33:42.955,ACQUIRING,73
35,8,2016-03-13 10:33:43.965,ACQUIRING,73
36,8,2016-03-13 10:33:44.938,ACQUIRING,73
37,8,2016-03-13 10:33:45.942,ACQUIRING,145
38,8,2016-03-13 10:33:46.931,ACQUIRING,146
39,8,2016-03-13 10:33:47.931,ACQUIRING,145
40,8,2016-03-13 10:33:48.937,ACQUIRING,145
41,8,2016-03-13 10:33:49.938,ACQUIRING,144
42,8,2016-03-13 10:33:50.910,ACQUIRING,142
43,8,2016-03-13 10:33:51.904,ACQUIRING,140
44,8,2016-03-13 10:33:52.905,ACQUIRING,138
45,8,2016-03-13 10:33:53.898,ACQUIRING,137
46,8,2016-03-13 10:33:54.911,ACQUIRING,137
47,8,2016-03-13 10:33:55.910,ACQUIRING,137
48,8,2016-03-13 10:33:56.894,ACQUIRING,137
49,8,2016-03-13 10:33:57.886,ACQUIRING,137
50,8,2016-03-13 10:33:58.879,ACQUIRING,137
51,8,2016-03-13 10:33:59.886,ACQUIRING,137
52,8,2016-03-13 10:34:00.890,ACQUIRING,137
53,8,2016-03-13 10:34:01.885,ACQUIRING,137
54,8,2016-03-13 10:34:02.863,ACQUIRING,137
55,8,2016-03-13 10:34:03.862,ACQUIRING,137
56,8,2016-03-13 10:34:04.855,ACQUIRING,137
57,8,2016-03-13 10:34:05.861,ACQUIRING,137
58,8,2016-03-13 10:34:06.862,ACQUIRING,137
59,8,2016-03-13 10:34:07.855,ACQUIRING,137
60,8,2016-03-13 10:34:08.841,ACQUIRING,137
61,8,2016-03-13 10:34:09.843,ACQUIRING,137
62,8,2016-03-13 10:34:10.853,ACQUIRING,137
63,8,2016-03-13 10:34:11.841,ACQUIRING,137
64,8,2016-03-13 10:34:12.835,ACQUIRING,137
65,8,2016-03-13 10:34:13.830,ACQUIRING,137
66,8,2016-03-13 10:34:14.817,ACQUIRING,137
67,8,2016-03-13 10:34:15.815,ACQUIRING,137
68,8,2016-03-13 10:34:16.813,ACQUIRING,137
69,8,2016-03-13 10:34:17.811,ACQUIRING,137
70,8,2016-03-13 10:34:18.804,ACQUIRING,137
71,8,2016-03-13 10:34:19.813,ACQUIRING,137
72,8,2016-03-13 10:34:20.805,ACQUIRING,137
73,8,2016-03-13 10:34:21.795,ACQUIRING,137
74,8,2016-03-13 10:34:22.792,ACQUIRING,137
75,8,2016-03-13 10:34:23.786,ACQUIRING,137
76,8,2016-03-13 10:34:24.780,ACQUIRING,137
77,8,2016-03-13 10:34:25.780,ACQUIRING,137
78,8,2016-03-13 10:34:26.788,ACQUIRING,137
79,8,2016-03-13 10:34:27.786,ACQUIRING,137
80,8,2016-03-13 10:34:28.761,ACQUIRING,137
81,8,2016-03-13 10:34:29.765,ACQUIRING,137
82,8,2016-03-13 10:34:30.754,ACQUIRING,137
83,8,2016-03-13 10:34:31.754,ACQUIRING,137
84,8,2016-03-13 10:34:32.765,ACQUIRING,137
85,8,2016-03-13 10:34:33.764,ACQUIRING,137
86,8,2016-03-13 10:34:34.760,ACQUIRING,137
87,8,2016-03-13 10:34:35.737,ACQUIRING,137
88,8,2016-03-13 10:34:36.739,ACQUIRING,137
89,8,2016-03-13 10:34:37.742,ACQUIRING,137
90,8,2016-03-13 10:34:38.734,ACQUIRING,137
