_id,sensor_id,date,resistance
1,5,2016-03-14 13:45:16.760,340330
2,5,2016-03-14 13:45:21.725,340330
3,5,2016-03-14 13:45:26.704,340330
4,5,2016-03-14 13:45:31.698,340330
5,5,2016-03-14 13:45:36.673,340330
6,5,2016-03-14 13:45:41.656,340330
7,5,2016-03-14 13:45:46.641,340330
8,5,2016-03-14 13:45:51.604,340330
9,5,2016-03-14 13:45:56.589,340330
10,5,2016-03-14 13:46:01.578,340330
11,5,2016-03-14 13:46:06.553,340330
12,5,2016-03-14 13:46:11.528,340330
13,5,2016-03-14 13:46:16.523,340330
14,5,2016-03-14 13:46:21.504,340330
15,5,2016-03-14 13:46:26.473,340330
16,5,2016-03-14 13:46:31.453,340330
17,5,2016-03-14 13:46:36.428,340330
18,5,2016-03-14 13:46:41.431,340330
19,5,2016-03-14 13:46:46.405,340330
20,5,2016-03-14 13:46:51.383,340330
21,5,2016-03-14 13:46:56.354,340330
22,5,2016-03-14 13:47:01.353,340330
23,5,2016-03-14 13:47:06.331,340330
24,5,2016-03-14 13:47:11.298,340330
25,5,2016-03-14 13:47:16.279,340330
26,5,2016-03-14 13:47:21.254,340330
27,5,2016-03-14 13:47:26.232,340330
28,5,2016-03-14 13:47:31.223,340330
29,5,2016-03-14 13:47:36.205,340330
30,5,2016-03-14 13:47:41.173,340330
31,5,2016-03-14 13:47:46.174,340330
32,5,2016-03-14 13:47:51.143,340330
33,5,2016-03-14 13:47:56.134,340330
34,5,2016-03-14 13:48:01.099,340330
35,5,2016-03-14 13:48:06.120,340330
36,5,2016-03-14 13:48:11.101,340330
37,5,2016-03-14 13:48:16.057,340330
38,5,2016-03-14 13:48:21.042,340330
39,5,2016-03-14 13:48:26.027,340330
40,5,2016-03-14 13:48:31.013,340330
41,5,2016-03-14 13:48:35.981,340330
42,5,2016-03-14 13:48:40.966,340330
43,5,2016-03-14 13:48:45.952,340330
44,5,2016-03-14 13:48:50.917,340330
45,5,2016-03-14 13:48:55.925,340330
46,5,2016-03-14 13:49:00.883,340330
47,5,2016-03-14 13:49:05.856,340330
48,5,2016-03-14 13:49:10.838,340330
49,5,2016-03-14 13:49:15.838,340330
50,5,2016-03-14 13:49:20.805,340330
51,5,2016-03-14 13:49:25.781,340330
52,5,2016-03-14 13:49:30.764,340330
53,5,2016-03-14 13:49:35.725,340330
54,5,2016-03-14 13:49:40.710,340330
55,5,2016-03-14 13:49:45.702,340330
56,5,2016-03-14 13:49:50.684,340330
57,5,2016-03-14 13:49:55.655,340330
58,5,2016-03-14 13:50:00.666,340330
59,5,2016-03-14 13:50:05.640,340330
60,5,2016-03-14 13:50:10.605,340330
61,5,2016-03-14 13:50:15.614,340330
62,5,2016-03-14 13:50:20.568,340330
63,5,2016-03-14 13:50:25.563,340330
64,5,2016-03-14 13:50:30.550,340330
65,5,2016-03-14 13:50:35.517,340330
66,5,2016-03-14 13:50:40.480,340330
67,5,2016-03-14 13:50:45.466,340330
68,5,2016-03-14 13:50:50.469,340330
69,5,2016-03-14 13:50:55.431,340330
70,5,2016-03-14 13:51:00.413,340330
71,5,2016-03-14 13:51:05.380,340330
72,5,2016-03-14 13:51:10.379,340330
73,5,2016-03-14 13:51:15.355,340330
74,5,2016-03-14 13:51:20.341,340330
75,5,2016-03-14 13:51:25.307,340330
76,5,2016-03-14 13:51:30.291,340330
77,5,2016-03-14 13:51:35.290,340330
78,5,2016-03-14 13:51:40.253,340330
79,5,2016-03-14 13:51:45.225,340330
80,5,2016-03-14 13:51:50.211,340330
81,5,2016-03-14 13:51:55.207,340330
82,5,2016-03-14 13:52:00.199,340330
83,5,2016-03-14 13:52:05.166,340330
84,5,2016-03-14 13:52:10.142,340330
85,5,2016-03-14 13:52:15.105,340330
86,5,2016-03-14 13:52:20.115,340330
87,5,2016-03-14 13:52:25.092,340330
88,5,2016-03-14 13:52:30.064,340330
89,5,2016-03-14 13:52:35.030,340330
90,5,2016-03-14 13:52:40.005,340330
91,5,2016-03-14 13:52:45.017,340330
92,5,2016-03-14 13:52:49.981,340330
93,5,2016-03-14 13:52:54.968,340330
94,5,2016-03-14 13:52:59.943,340330
95,5,2016-03-14 13:53:04.936,340330
96,5,2016-03-14 13:53:09.905,340330
97,5,2016-03-14 13:53:14.889,340330
98,5,2016-03-14 13:53:19.856,340330
99,5,2016-03-14 13:53:24.836,340330
100,5,2016-03-14 13:53:29.830,340330
