_id,sensor_id,date,resistance
127,5,2016-03-14 16:11:17.635,340330
128,5,2016-03-14 16:11:22.618,340330
129,5,2016-03-14 16:11:27.585,340330
130,5,2016-03-14 16:11:32.581,340330
131,5,2016-03-14 16:11:37.575,340330
132,5,2016-03-14 16:11:42.541,340330
133,5,2016-03-14 16:11:47.516,340330
134,5,2016-03-14 16:11:52.485,340330
135,5,2016-03-14 16:11:57.491,340330
136,5,2016-03-14 16:12:02.461,340330
137,5,2016-03-14 16:12:07.435,340330
138,5,2016-03-14 16:12:12.416,340330
139,5,2016-03-14 16:12:17.391,340330
140,5,2016-03-14 16:12:22.385,340330
141,5,2016-03-14 16:12:27.366,340330
142,5,2016-03-14 16:12:32.342,340330
143,5,2016-03-14 16:12:37.316,340330
144,5,2016-03-14 16:12:42.316,340330
145,5,2016-03-14 16:12:47.291,340330
146,5,2016-03-14 16:12:52.269,340330
147,5,2016-03-14 16:12:57.241,340330
148,5,2016-03-14 16:13:02.216,340330
149,5,2016-03-14 16:13:07.210,340330
150,5,2016-03-14 16:13:12.185,340330
151,5,2016-03-14 16:13:17.162,340330
152,5,2016-03-14 16:13:22.140,340330
153,5,2016-03-14 16:13:27.124,340330
154,5,2016-03-14 16:13:32.095,340330
155,5,2016-03-14 16:13:37.098,340330
156,5,2016-03-14 16:13:42.066,340330
157,5,2016-03-14 16:13:47.040,340330
158,5,2016-03-14 16:13:52.045,340330
159,5,2016-03-14 16:13:57.010,340330
160,5,2016-03-14 16:14:01.990,340330
161,5,2016-03-14 16:14:06.976,340330
162,5,2016-03-14 16:14:11.941,340330
163,5,2016-03-14 16:14:16.935,340330
164,5,2016-03-14 16:14:21.920,340330
165,5,2016-03-14 16:14:26.919,340330
166,5,2016-03-14 16:14:31.872,340330
167,5,2016-03-14 16:14:36.865,340330
168,5,2016-03-14 16:14:41.839,340330
169,5,2016-03-14 16:14:46.816,340330
170,5,2016-03-14 16:14:51.785,340330
171,5,2016-03-14 16:14:56.766,340330
172,5,2016-03-14 16:15:01.760,340330
173,5,2016-03-14 16:15:06.734,340330
174,5,2016-03-14 16:15:11.716,340330
175,5,2016-03-14 16:15:16.694,340330
176,5,2016-03-14 16:15:21.685,340330
177,5,2016-03-14 16:15:26.666,340330
178,5,2016-03-14 16:15:31.640,340330
179,5,2016-03-14 16:15:36.615,340330
180,5,2016-03-14 16:15:41.593,340330
181,5,2016-03-14 16:15:46.590,340330
182,5,2016-03-14 16:15:51.569,340330
183,5,2016-03-14 16:15:56.537,340330
184,5,2016-03-14 16:16:01.515,340330
185,5,2016-03-14 16:16:06.491,340330
186,5,2016-03-14 16:16:11.484,340330
187,5,2016-03-14 16:16:16.460,340330
188,5,2016-03-14 16:16:21.434,340330
189,5,2016-03-14 16:16:26.422,340330
190,5,2016-03-14 16:16:31.418,340330
191,5,2016-03-14 16:16:36.392,340330
192,5,2016-03-14 16:16:41.366,340330
193,5,2016-03-14 16:16:46.341,340330
194,5,2016-03-14 16:16:51.317,340330
195,5,2016-03-14 16:16:56.309,340330
196,5,2016-03-14 16:17:01.290,340330
197,5,2016-03-14 16:17:06.259,340330
198,5,2016-03-14 16:17:11.234,340330
199,5,2016-03-14 16:17:16.215,340330
200,5,2016-03-14 16:17:21.217,340330
201,5,2016-03-14 16:17:26.183,340330
202,5,2016-03-14 16:17:31.170,340330
203,5,2016-03-14 16:17:36.274,340330
204,5,2016-03-14 16:17:41.143,340330
205,5,2016-03-14 16:17:46.116,340330
206,5,2016-03-14 16:17:51.084,340330
207,5,2016-03-14 16:17:56.066,340330
208,5,2016-03-14 16:18:01.040,340330
209,5,2016-03-14 16:18:06.042,340330
210,5,2016-03-14 16:18:11.017,340330
211,5,2016-03-14 16:18:15.984,340330
212,5,2016-03-14 16:18:20.959,340330
213,5,2016-03-14 16:18:25.946,340330
214,5,2016-03-14 16:18:30.940,340330
215,5,2016-03-14 16:18:35.915,340330
216,5,2016-03-14 16:18:40.895,340330
217,5,2016-03-14 16:18:45.868,340330
218,5,2016-03-14 16:18:50.865,340330
219,5,2016-03-14 16:18:55.836,340330
220,5,2016-03-14 16:19:00.827,340330
221,5,2016-03-14 16:19:05.790,340330
222,5,2016-03-14 16:19:10.768,340330
223,5,2016-03-14 16:19:15.759,340330
224,5,2016-03-14 16:19:20.735,340330
225,5,2016-03-14 16:19:25.715,340330
226,5,2016-03-14 16:19:30.691,340330
227,5,2016-03-14 16:19:35.690,340330
228,5,2016-03-14 16:19:40.667,340330
229,5,2016-03-14 16:19:45.640,340330
230,5,2016-03-14 16:19:50.617,340330
231,5,2016-03-14 16:19:55.589,340330
232,5,2016-03-14 16:20:00.584,340330
233,5,2016-03-14 16:20:05.559,340330
234,5,2016-03-14 16:20:10.533,340330
235,5,2016-03-14 16:20:15.517,340330
236,5,2016-03-14 16:20:20.494,340330
237,5,2016-03-14 16:20:25.484,340330
238,5,2016-03-14 16:20:30.467,340330
239,5,2016-03-14 16:20:35.443,340330
240,5,2016-03-14 16:20:40.414,340330
241,5,2016-03-14 16:20:45.416,340330
242,5,2016-03-14 16:20:50.377,340330
243,5,2016-03-14 16:20:55.364,340330
244,5,2016-03-14 16:21:00.340,340330
245,5,2016-03-14 16:21:05.318,340330
246,5,2016-03-14 16:21:10.309,340330
247,5,2016-03-14 16:21:15.284,340330
248,5,2016-03-14 16:21:20.258,340330
249,5,2016-03-14 16:21:25.260,340330
250,5,2016-03-14 16:21:30.224,340330
251,5,2016-03-14 16:21:35.222,340330
252,5,2016-03-14 16:21:40.190,340330
253,5,2016-03-14 16:21:45.164,340330
254,5,2016-03-14 16:21:50.140,340330
255,5,2016-03-14 16:21:55.130,340330
256,5,2016-03-14 16:22:00.109,340330
257,5,2016-03-14 16:22:05.083,340330
258,5,2016-03-14 16:22:10.065,340330
259,5,2016-03-14 16:22:15.039,340330
260,5,2016-03-14 16:22:20.033,340330
261,5,2016-03-14 16:22:25.013,340330
262,5,2016-03-14 16:22:29.989,340330
263,5,2016-03-14 16:22:34.965,340330
264,5,2016-03-14 16:22:39.964,340330
265,5,2016-03-14 16:22:44.927,340330
266,5,2016-03-14 16:22:49.914,340330
267,5,2016-03-14 16:22:54.889,340330
268,5,2016-03-14 16:22:59.868,340330
269,5,2016-03-14 16:23:04.858,340330
270,5,2016-03-14 16:23:09.833,340330
271,5,2016-03-14 16:23:14.815,340330
272,5,2016-03-14 16:23:19.798,340330
273,5,2016-03-14 16:23:24.783,340330
274,5,2016-03-14 16:23:29.751,340330
275,5,2016-03-14 16:23:34.770,340330
276,5,2016-03-14 16:23:39.717,340330
277,5,2016-03-14 16:23:44.689,340330
278,5,2016-03-14 16:23:49.683,340330
279,5,2016-03-14 16:23:54.664,340330
280,5,2016-03-14 16:23:59.633,340330
281,5,2016-03-14 16:24:04.613,340330
282,5,2016-03-14 16:24:09.608,340330
283,5,2016-03-14 16:24:14.583,340330
284,5,2016-03-14 16:24:19.553,340330
285,5,2016-03-14 16:24:24.545,340330
286,5,2016-03-14 16:24:29.516,340330
287,5,2016-03-14 16:24:34.514,340330
288,5,2016-03-14 16:24:39.492,340330
289,5,2016-03-14 16:24:44.463,340330
290,5,2016-03-14 16:24:49.438,340330
291,5,2016-03-14 16:24:54.413,340330
292,5,2016-03-14 16:24:59.409,340330
293,5,2016-03-14 16:25:04.383,340330
294,5,2016-03-14 16:25:09.364,340330
295,5,2016-03-14 16:25:14.338,340330
296,5,2016-03-14 16:25:19.334,340330
297,5,2016-03-14 16:25:24.317,340330
298,5,2016-03-14 16:25:29.289,340330
