_id,sensor_id,date,resistance
1,11,2016-03-13 14:00:00.967,340330
2,11,2016-03-13 14:00:05.926,340330
3,11,2016-03-13 14:00:10.903,340330
4,11,2016-03-13 14:00:15.882,340330
5,11,2016-03-13 14:00:20.875,340330
6,11,2016-03-13 14:00:25.853,340330
7,11,2016-03-13 14:00:30.848,340330
8,11,2016-03-13 14:00:35.809,340330
9,11,2016-03-13 14:00:40.811,340330
10,11,2016-03-13 14:00:45.779,340330
11,11,2016-03-13 14:00:50.774,340330
12,11,2016-03-13 14:00:55.733,340330
13,11,2016-03-13 14:01:00.719,340330
14,11,2016-03-13 14:01:05.705,340330
15,11,2016-03-13 14:01:10.683,340330
16,11,2016-03-13 14:01:15.661,340330
17,11,2016-03-13 14:01:20.648,340330
18,11,2016-03-13 14:01:25.632,340330
19,11,2016-03-13 14:01:30.608,340330
20,11,2016-03-13 14:01:35.579,340330
21,11,2016-03-13 14:01:40.553,340330
22,11,2016-03-13 14:01:45.529,340330
23,11,2016-03-13 14:01:50.530,340330
24,11,2016-03-13 14:01:55.507,340330
25,11,2016-03-13 14:02:00.478,340330
26,11,2016-03-13 14:02:05.457,340330
27,11,2016-03-13 14:02:10.429,340330
28,11,2016-03-13 14:02:15.430,340330
29,11,2016-03-13 14:02:20.404,340330
30,11,2016-03-13 14:02:25.379,340330
31,11,2016-03-13 14:02:30.354,340330
32,11,2016-03-13 14:02:35.354,340330
33,11,2016-03-13 14:02:40.331,340330
34,11,2016-03-13 14:02:45.305,340330
35,11,2016-03-13 14:02:50.283,340330
36,11,2016-03-13 14:02:55.254,340330
37,11,2016-03-13 14:03:00.254,340330
38,11,2016-03-13 14:03:05.230,340330
39,11,2016-03-13 14:03:10.205,340330
40,11,2016-03-13 14:03:15.186,340330
41,11,2016-03-13 14:03:20.181,340330
42,11,2016-03-13 14:03:25.164,340330
43,11,2016-03-13 14:03:30.132,340330
44,11,2016-03-13 14:03:35.117,340330
45,11,2016-03-13 14:03:40.079,340330
46,11,2016-03-13 14:03:45.093,340330
47,11,2016-03-13 14:03:50.059,340330
48,11,2016-03-13 14:03:55.046,340330
49,11,2016-03-13 14:04:00.003,340330
50,11,2016-03-13 14:04:04.985,340330
51,11,2016-03-13 14:04:09.986,340330
52,11,2016-03-13 14:04:14.954,340330
53,11,2016-03-13 14:04:19.933,340330
54,11,2016-03-13 14:04:24.921,340330
55,11,2016-03-13 14:04:29.904,340330
56,11,2016-03-13 14:04:34.876,340330
57,11,2016-03-13 14:04:39.854,340330
58,11,2016-03-13 14:04:44.838,340330
59,11,2016-03-13 14:04:49.824,340330
60,11,2016-03-13 14:04:54.804,340330
61,11,2016-03-13 14:04:59.780,340330
62,11,2016-03-13 14:05:04.754,340330
63,11,2016-03-13 14:05:09.728,340330
64,11,2016-03-13 14:05:14.708,340330
65,11,2016-03-13 14:05:19.706,340330
66,11,2016-03-13 14:05:24.679,340330
67,11,2016-03-13 14:05:29.656,340330
68,11,2016-03-13 14:05:34.629,340330
69,11,2016-03-13 14:05:39.635,340330
70,11,2016-03-13 14:05:44.606,340330
71,11,2016-03-13 14:05:49.587,340330
72,11,2016-03-13 14:05:54.553,340330
73,11,2016-03-13 14:05:59.536,340330
74,11,2016-03-13 14:06:04.529,340330
75,11,2016-03-13 14:06:09.511,340330
76,11,2016-03-13 14:06:14.479,340330
77,11,2016-03-13 14:06:19.465,340330
78,11,2016-03-13 14:06:24.458,340330
79,11,2016-03-13 14:06:29.431,340330
80,11,2016-03-13 14:06:34.406,340330
81,11,2016-03-13 14:06:39.389,340330
82,11,2016-03-13 14:06:44.354,340330
83,11,2016-03-13 14:06:49.363,340330
84,11,2016-03-13 14:06:54.331,340330
85,11,2016-03-13 14:06:59.303,340330
86,11,2016-03-13 14:07:04.281,340330
87,11,2016-03-13 14:07:09.312,340330
88,11,2016-03-13 14:07:14.258,340330
89,11,2016-03-13 14:07:19.230,340330
90,11,2016-03-13 14:07:24.211,340330
