_id,sensor_id,date,calories
507,7,2016-03-13 14:08:35.953,35270
508,7,2016-03-13 14:08:36.978,35270
509,7,2016-03-13 14:08:38.029,35270
510,7,2016-03-13 14:08:39.028,35270
511,7,2016-03-13 14:08:40.056,35270
512,7,2016-03-13 14:08:41.068,35270
513,7,2016-03-13 14:08:42.108,35270
514,7,2016-03-13 14:08:43.148,35270
515,7,2016-03-13 14:08:44.158,35270
516,7,2016-03-13 14:08:45.192,35270
517,7,2016-03-13 14:08:46.214,35270
518,7,2016-03-13 14:08:47.230,35270
519,7,2016-03-13 14:08:48.255,35270
520,7,2016-03-13 14:08:49.278,35270
521,7,2016-03-13 14:08:50.299,35270
522,7,2016-03-13 14:08:51.330,35270
523,7,2016-03-13 14:08:52.353,35270
524,7,2016-03-13 14:08:53.381,35270
525,7,2016-03-13 14:08:54.384,35270
526,7,2016-03-13 14:08:55.423,35270
527,7,2016-03-13 14:08:56.453,35270
528,7,2016-03-13 14:08:57.485,35270
529,7,2016-03-13 14:08:58.478,35270
530,7,2016-03-13 14:08:59.528,35270
531,7,2016-03-13 14:09:00.554,35270
532,7,2016-03-13 14:09:01.578,35270
533,7,2016-03-13 14:09:02.580,35270
534,7,2016-03-13 14:09:03.628,35270
535,7,2016-03-13 14:09:04.655,35270
536,7,2016-03-13 14:09:05.652,35270
537,7,2016-03-13 14:09:06.677,35270
538,7,2016-03-13 14:09:07.729,35270
539,7,2016-03-13 14:09:08.745,35270
540,7,2016-03-13 14:09:09.758,35270
541,7,2016-03-13 14:09:10.798,35271
542,7,2016-03-13 14:09:11.803,35271
543,7,2016-03-13 14:09:12.829,35271
544,7,2016-03-13 14:09:13.852,35271
545,7,2016-03-13 14:09:14.879,35271
546,7,2016-03-13 14:09:15.906,35271
547,7,2016-03-13 14:09:16.930,35271
548,7,2016-03-13 14:09:17.954,35271
549,7,2016-03-13 14:09:18.978,35271
550,7,2016-03-13 14:09:20.004,35271
551,7,2016-03-13 14:09:21.030,35271
552,7,2016-03-13 14:09:22.078,35271
553,7,2016-03-13 14:09:23.078,35271
554,7,2016-03-13 14:09:24.105,35271
555,7,2016-03-13 14:09:25.104,35271
556,7,2016-03-13 14:09:26.156,35271
557,7,2016-03-13 14:09:27.159,35271
558,7,2016-03-13 14:09:28.181,35271
559,7,2016-03-13 14:09:29.228,35271
560,7,2016-03-13 14:09:30.229,35271
561,7,2016-03-13 14:09:31.255,35271
562,7,2016-03-13 14:09:32.307,35271
563,7,2016-03-13 14:09:33.331,35271
564,7,2016-03-13 14:09:34.346,35271
565,7,2016-03-13 14:09:35.353,35271
566,7,2016-03-13 14:09:36.380,35271
567,7,2016-03-13 14:09:37.439,35271
568,7,2016-03-13 14:09:38.455,35271
569,7,2016-03-13 14:09:39.453,35271
570,7,2016-03-13 14:09:40.479,35271
571,7,2016-03-13 14:09:41.504,35271
572,7,2016-03-13 14:09:42.531,35271
573,7,2016-03-13 14:09:43.555,35271
574,7,2016-03-13 14:09:44.578,35271
575,7,2016-03-13 14:09:45.603,35271
576,7,2016-03-13 14:09:46.620,35271
577,7,2016-03-13 14:09:47.666,35271
578,7,2016-03-13 14:09:48.680,35271
579,7,2016-03-13 14:09:49.709,35271
580,7,2016-03-13 14:09:50.729,35271
581,7,2016-03-13 14:09:51.759,35271
582,7,2016-03-13 14:09:52.778,35271
583,7,2016-03-13 14:09:53.803,35272
584,7,2016-03-13 14:09:54.807,35272
585,7,2016-03-13 14:09:55.853,35272
586,7,2016-03-13 14:09:56.878,35272
587,7,2016-03-13 14:09:57.892,35272
588,7,2016-03-13 14:09:58.908,35272
589,7,2016-03-13 14:09:59.957,35272
590,7,2016-03-13 14:10:00.953,35272
591,7,2016-03-13 14:10:01.981,35272
592,7,2016-03-13 14:10:03.028,35272
593,7,2016-03-13 14:10:04.030,35272
594,7,2016-03-13 14:10:05.053,35272
595,7,2016-03-13 14:10:06.078,35272
596,7,2016-03-13 14:10:07.103,35272
597,7,2016-03-13 14:10:08.130,35272
598,7,2016-03-13 14:10:09.155,35272
599,7,2016-03-13 14:10:10.179,35272
600,7,2016-03-13 14:10:11.203,35272
601,7,2016-03-13 14:10:12.227,35272
602,7,2016-03-13 14:10:13.257,35272
603,7,2016-03-13 14:10:14.283,35272
604,7,2016-03-13 14:10:15.302,35272
605,7,2016-03-13 14:10:16.306,35272
606,7,2016-03-13 14:10:17.354,35272
607,7,2016-03-13 14:10:18.378,35272
608,7,2016-03-13 14:10:19.404,35272
609,7,2016-03-13 14:10:20.403,35272
610,7,2016-03-13 14:10:21.454,35272
611,7,2016-03-13 14:10:22.480,35272
612,7,2016-03-13 14:10:23.503,35272
613,7,2016-03-13 14:10:24.529,35272
614,7,2016-03-13 14:10:25.528,35272
615,7,2016-03-13 14:10:26.553,35272
616,7,2016-03-13 14:10:27.578,35272
617,7,2016-03-13 14:10:28.628,35272
618,7,2016-03-13 14:10:29.630,35272
619,7,2016-03-13 14:10:30.653,35272
620,7,2016-03-13 14:10:31.678,35272
621,7,2016-03-13 14:10:32.733,35272
622,7,2016-03-13 14:10:33.755,35272
623,7,2016-03-13 14:10:34.751,35272
624,7,2016-03-13 14:10:35.781,35272
625,7,2016-03-13 14:10:36.827,35272
626,7,2016-03-13 14:10:37.831,35273
627,7,2016-03-13 14:10:38.875,35273
628,7,2016-03-13 14:10:39.881,35273
629,7,2016-03-13 14:10:40.906,35273
630,7,2016-03-13 14:10:41.932,35273
631,7,2016-03-13 14:10:42.956,35273
632,7,2016-03-13 14:10:43.978,35273
633,7,2016-03-13 14:10:45.008,35273
634,7,2016-03-13 14:10:46.031,35273
635,7,2016-03-13 14:10:47.053,35273
636,7,2016-03-13 14:10:48.078,35273
637,7,2016-03-13 14:10:49.105,35273
638,7,2016-03-13 14:10:50.113,35273
639,7,2016-03-13 14:10:51.177,35273
640,7,2016-03-13 14:10:52.187,35273
641,7,2016-03-13 14:10:53.192,35273
642,7,2016-03-13 14:10:54.204,35273
643,7,2016-03-13 14:10:55.256,35273
644,7,2016-03-13 14:10:56.256,35273
645,7,2016-03-13 14:10:57.283,35273
646,7,2016-03-13 14:10:58.309,35273
647,7,2016-03-13 14:10:59.333,35273
648,7,2016-03-13 14:11:00.355,35273
649,7,2016-03-13 14:11:01.378,35273
650,7,2016-03-13 14:11:02.403,35273
651,7,2016-03-13 14:11:03.448,35273
652,7,2016-03-13 14:11:04.459,35273
653,7,2016-03-13 14:11:05.478,35273
654,7,2016-03-13 14:11:06.505,35273
655,7,2016-03-13 14:11:07.531,35273
656,7,2016-03-13 14:11:08.552,35273
657,7,2016-03-13 14:11:09.578,35273
658,7,2016-03-13 14:11:10.628,35273
659,7,2016-03-13 14:11:11.602,35273
660,7,2016-03-13 14:11:12.653,35273
661,7,2016-03-13 14:11:13.678,35273
662,7,2016-03-13 14:11:14.684,35273
663,7,2016-03-13 14:11:15.724,35273
664,7,2016-03-13 14:11:16.768,35273
665,7,2016-03-13 14:11:17.784,35273
666,7,2016-03-13 14:11:18.806,35273
667,7,2016-03-13 14:11:19.812,35273
668,7,2016-03-13 14:11:20.835,35274
669,7,2016-03-13 14:11:21.878,35274
670,7,2016-03-13 14:11:22.903,35274
671,7,2016-03-13 14:11:23.905,35274
672,7,2016-03-13 14:11:24.955,35274
673,7,2016-03-13 14:11:25.980,35274
674,7,2016-03-13 14:11:26.977,35274
675,7,2016-03-13 14:11:28.002,35274
676,7,2016-03-13 14:11:29.042,35274
677,7,2016-03-13 14:11:30.053,35274
678,7,2016-03-13 14:11:31.079,35274
679,7,2016-03-13 14:11:32.131,35274
680,7,2016-03-13 14:11:33.128,35274
681,7,2016-03-13 14:11:34.154,35274
682,7,2016-03-13 14:11:35.179,35274
683,7,2016-03-13 14:11:36.203,35274
684,7,2016-03-13 14:11:37.232,35274
685,7,2016-03-13 14:11:38.258,35274
686,7,2016-03-13 14:11:39.282,35274
687,7,2016-03-13 14:11:40.303,35274
688,7,2016-03-13 14:11:41.328,35274
689,7,2016-03-13 14:11:42.357,35274
690,7,2016-03-13 14:11:43.379,35274
691,7,2016-03-13 14:11:44.405,35274
692,7,2016-03-13 14:11:45.405,35274
693,7,2016-03-13 14:11:46.440,35274
694,7,2016-03-13 14:11:47.479,35274
