_id,sensor_id,date,quality,heart_rate
1,10,2016-03-13 13:59:58.512,ACQUIRING,70
2,10,2016-03-13 13:59:59.532,ACQUIRING,70
3,10,2016-03-13 14:00:00.547,ACQUIRING,70
4,10,2016-03-13 14:00:01.504,ACQUIRING,70
5,10,2016-03-13 14:00:02.503,ACQUIRING,70
6,10,2016-03-13 14:00:03.501,ACQUIRING,70
7,10,2016-03-13 14:00:04.501,ACQUIRING,70
8,10,2016-03-13 14:00:05.522,ACQUIRING,70
9,10,2016-03-13 14:00:06.528,ACQUIRING,70
10,10,2016-03-13 14:00:07.477,ACQUIRING,70
11,10,2016-03-13 14:00:08.490,ACQUIRING,70
12,10,2016-03-13 14:00:09.453,ACQUIRING,70
13,10,2016-03-13 14:00:10.480,ACQUIRING,70
14,10,2016-03-13 14:00:11.478,ACQUIRING,70
15,10,2016-03-13 14:00:12.454,ACQUIRING,70
16,10,2016-03-13 14:00:13.480,ACQUIRING,70
17,10,2016-03-13 14:00:14.455,ACQUIRING,70
18,10,2016-03-13 14:00:15.457,ACQUIRING,70
19,10,2016-03-13 14:00:16.428,ACQUIRING,70
20,10,2016-03-13 14:00:17.430,ACQUIRING,70
21,10,2016-03-13 14:00:18.464,ACQUIRING,70
22,10,2016-03-13 14:00:19.454,ACQUIRING,70
23,10,2016-03-13 14:00:20.428,ACQUIRING,70
24,10,2016-03-13 14:00:21.431,ACQUIRING,70
25,10,2016-03-13 14:00:22.436,ACQUIRING,70
26,10,2016-03-13 14:00:23.404,ACQUIRING,70
27,10,2016-03-13 14:00:24.429,ACQUIRING,70
28,10,2016-03-13 14:00:25.410,ACQUIRING,70
29,10,2016-03-13 14:00:26.393,ACQUIRING,70
30,10,2016-03-13 14:00:27.427,ACQUIRING,70
31,10,2016-03-13 14:00:28.405,ACQUIRING,70
32,10,2016-03-13 14:00:29.405,ACQUIRING,72
33,10,2016-03-13 14:00:30.389,ACQUIRING,72
34,10,2016-03-13 14:00:31.386,ACQUIRING,72
35,10,2016-03-13 14:00:32.397,ACQUIRING,73
36,10,2016-03-13 14:00:33.386,ACQUIRING,74
37,10,2016-03-13 14:00:34.386,ACQUIRING,74
38,10,2016-03-13 14:00:35.392,ACQUIRING,74
39,10,2016-03-13 14:00:36.354,ACQUIRING,74
40,10,2016-03-13 14:00:37.360,ACQUIRING,74
41,10,2016-03-13 14:00:38.380,ACQUIRING,75
42,10,2016-03-13 14:00:39.354,ACQUIRING,75
43,10,2016-03-13 14:00:40.354,ACQUIRING,75
44,10,2016-03-13 14:00:41.358,ACQUIRING,75
45,10,2016-03-13 14:00:42.329,ACQUIRING,75
46,10,2016-03-13 14:00:43.358,ACQUIRING,75
47,10,2016-03-13 14:00:44.357,ACQUIRING,75
48,10,2016-03-13 14:00:45.357,ACQUIRING,75
49,10,2016-03-13 14:00:46.332,ACQUIRING,75
50,10,2016-03-13 14:00:47.336,ACQUIRING,75
51,10,2016-03-13 14:00:48.322,ACQUIRING,75
52,10,2016-03-13 14:00:49.304,ACQUIRING,74
53,10,2016-03-13 14:00:50.330,ACQUIRING,74
54,10,2016-03-13 14:00:51.331,ACQUIRING,74
55,10,2016-03-13 14:00:52.323,ACQUIRING,74
56,10,2016-03-13 14:00:53.307,ACQUIRING,74
57,10,2016-03-13 14:00:54.304,ACQUIRING,73
58,10,2016-03-13 14:00:55.286,ACQUIRING,73
59,10,2016-03-13 14:00:56.281,ACQUIRING,73
60,10,2016-03-13 14:00:57.305,ACQUIRING,72
61,10,2016-03-13 14:00:58.264,ACQUIRING,71
62,10,2016-03-13 14:00:59.281,ACQUIRING,70
63,10,2016-03-13 14:01:00.263,ACQUIRING,69
64,10,2016-03-13 14:01:01.256,ACQUIRING,70
65,10,2016-03-13 14:01:02.264,ACQUIRING,71
66,10,2016-03-13 14:01:03.268,ACQUIRING,71
67,10,2016-03-13 14:01:04.257,ACQUIRING,72
68,10,2016-03-13 14:01:05.267,ACQUIRING,73
69,10,2016-03-13 14:01:06.259,ACQUIRING,73
70,10,2016-03-13 14:01:07.229,ACQUIRING,73
71,10,2016-03-13 14:01:08.231,ACQUIRING,73
72,10,2016-03-13 14:01:09.232,ACQUIRING,74
73,10,2016-03-13 14:01:10.234,ACQUIRING,75
74,10,2016-03-13 14:01:11.231,ACQUIRING,75
75,10,2016-03-13 14:01:12.236,ACQUIRING,76
76,10,2016-03-13 14:01:13.205,ACQUIRING,78
77,10,2016-03-13 14:01:14.204,ACQUIRING,78
78,10,2016-03-13 14:01:15.205,ACQUIRING,78
79,10,2016-03-13 14:01:16.204,ACQUIRING,78
80,10,2016-03-13 14:01:17.204,ACQUIRING,78
81,10,2016-03-13 14:01:18.206,ACQUIRING,78
82,10,2016-03-13 14:01:19.206,ACQUIRING,78
83,10,2016-03-13 14:01:20.178,ACQUIRING,73
84,10,2016-03-13 14:01:21.186,ACQUIRING,73
85,10,2016-03-13 14:01:22.195,ACQUIRING,73
86,10,2016-03-13 14:01:23.171,ACQUIRING,73
87,10,2016-03-13 14:01:24.179,ACQUIRING,73
88,10,2016-03-13 14:01:25.179,ACQUIRING,73
89,10,2016-03-13 14:01:26.171,ACQUIRING,73
90,10,2016-03-13 14:01:27.158,ACQUIRING,73
91,10,2016-03-13 14:01:28.156,ACQUIRING,73
92,10,2016-03-13 14:01:29.173,ACQUIRING,73
93,10,2016-03-13 14:01:30.145,ACQUIRING,73
94,10,2016-03-13 14:01:31.155,ACQUIRING,75
95,10,2016-03-13 14:01:32.143,ACQUIRING,75
