StudyName,StudyId,DeviceId,SensorId,Time,AmbientLight
will-right,0,0,2,2016-03-18 15:32:29.573,98
will-right,0,0,2,2016-03-18 15:32:30.070,100
will-right,0,0,2,2016-03-18 15:32:30.568,99
will-right,0,0,2,2016-03-18 15:32:31.086,99
will-right,0,0,2,2016-03-18 15:32:31.585,99
will-right,0,0,2,2016-03-18 15:32:32.094,98
will-right,0,0,2,2016-03-18 15:32:32.568,98
will-right,0,0,2,2016-03-18 15:32:33.071,98
will-right,0,0,2,2016-03-18 15:32:33.569,98
will-right,0,0,2,2016-03-18 15:32:34.068,98
will-right,0,0,2,2016-03-18 15:32:34.586,98
will-right,0,0,2,2016-03-18 15:32:35.085,97
will-right,0,0,2,2016-03-18 15:32:35.593,98
will-right,0,0,2,2016-03-18 15:32:36.080,96
will-right,0,0,2,2016-03-18 15:32:36.591,97
will-right,0,0,2,2016-03-18 15:32:37.085,93
will-right,0,0,2,2016-03-18 15:32:37.576,92
will-right,0,0,2,2016-03-18 15:32:38.085,78
will-right,0,0,2,2016-03-18 15:32:38.577,71
will-right,0,0,2,2016-03-18 15:32:39.116,70
will-right,0,0,2,2016-03-18 15:32:39.597,59
will-right,0,0,2,2016-03-18 15:32:40.069,100
will-right,0,0,2,2016-03-18 15:32:40.580,101
will-right,0,0,2,2016-03-18 15:32:41.084,103
will-right,0,0,2,2016-03-18 15:32:41.579,99
will-right,0,0,2,2016-03-18 15:32:42.086,98
will-right,0,0,2,2016-03-18 15:32:42.585,98
will-right,0,0,2,2016-03-18 15:32:43.099,96
will-right,0,0,2,2016-03-18 15:32:43.586,96
will-right,0,0,2,2016-03-18 15:32:44.072,96
will-right,0,0,2,2016-03-18 15:32:44.585,100
will-right,0,0,2,2016-03-18 15:32:45.086,101
will-right,0,0,2,2016-03-18 15:32:45.586,96
will-right,0,0,2,2016-03-18 15:32:46.105,97
will-right,0,0,2,2016-03-18 15:32:46.590,106
will-right,0,0,2,2016-03-18 15:32:47.096,103
will-right,0,0,2,2016-03-18 15:32:47.585,98
will-right,0,0,2,2016-03-18 15:32:48.085,102
will-right,0,0,2,2016-03-18 15:32:48.594,103
will-right,0,0,2,2016-03-18 15:32:49.094,89
will-right,0,0,2,2016-03-18 15:32:49.585,100
will-right,0,0,2,2016-03-18 15:32:50.086,104
will-right,0,0,2,2016-03-18 15:32:50.596,97
will-right,0,0,2,2016-03-18 15:32:51.086,99
will-right,0,0,2,2016-03-18 15:32:51.585,96
will-right,0,0,2,2016-03-18 15:32:52.085,87
will-right,0,0,2,2016-03-18 15:32:52.592,95
will-right,0,0,2,2016-03-18 15:32:53.085,93
will-right,0,0,2,2016-03-18 15:32:53.595,89
will-right,0,0,2,2016-03-18 15:32:54.085,88
will-right,0,0,2,2016-03-18 15:32:54.587,91
will-right,0,0,2,2016-03-18 15:32:55.096,90
will-right,0,0,2,2016-03-18 15:32:55.586,89
will-right,0,0,2,2016-03-18 15:32:56.086,86
will-right,0,0,2,2016-03-18 15:32:56.580,86
will-right,0,0,2,2016-03-18 15:32:57.093,98
will-right,0,0,2,2016-03-18 15:32:57.579,79
will-right,0,0,2,2016-03-18 15:32:58.081,84
will-right,0,0,2,2016-03-18 15:32:58.594,101
will-right,0,0,2,2016-03-18 15:32:59.087,103
will-right,0,0,2,2016-03-18 15:32:59.587,100
will-right,0,0,2,2016-03-18 15:33:00.099,104
will-right,0,0,2,2016-03-18 15:33:00.585,103
will-right,0,0,2,2016-03-18 15:33:01.093,96
will-right,0,0,2,2016-03-18 15:33:01.603,96
will-right,0,0,2,2016-03-18 15:33:02.085,97
will-right,0,0,2,2016-03-18 15:33:02.585,74
will-right,0,0,2,2016-03-18 15:33:03.080,60
will-right,0,0,2,2016-03-18 15:33:03.589,17
will-right,0,0,2,2016-03-18 15:33:04.093,22
will-right,0,0,2,2016-03-18 15:33:04.593,37
will-right,0,0,2,2016-03-18 15:33:05.085,58
will-right,0,0,2,2016-03-18 15:33:05.593,11
will-right,0,0,2,2016-03-18 15:33:06.096,14
will-right,0,0,2,2016-03-18 15:33:06.576,103
will-right,0,0,2,2016-03-18 15:33:07.101,103
will-right,0,0,2,2016-03-18 15:33:07.590,100
will-right,0,0,2,2016-03-18 15:33:08.097,100
will-right,0,0,2,2016-03-18 15:33:08.595,100
will-right,0,0,2,2016-03-18 15:33:09.076,99
will-right,0,0,2,2016-03-18 15:33:09.601,100
will-right,0,0,2,2016-03-18 15:33:10.086,101
will-right,0,0,2,2016-03-18 15:33:10.585,103
will-right,0,0,2,2016-03-18 15:33:11.106,98
will-right,0,0,2,2016-03-18 15:33:11.585,98
will-right,0,0,2,2016-03-18 15:33:12.085,98
will-right,0,0,2,2016-03-18 15:33:12.595,99
will-right,0,0,2,2016-03-18 15:33:13.090,35
will-right,0,0,2,2016-03-18 15:33:13.585,28
will-right,0,0,2,2016-03-18 15:33:14.098,31
will-right,0,0,2,2016-03-18 15:33:14.577,30
will-right,0,0,2,2016-03-18 15:33:15.084,38
will-right,0,0,2,2016-03-18 15:33:15.591,43
will-right,0,0,2,2016-03-18 15:33:16.093,48
will-right,0,0,2,2016-03-18 15:33:16.587,62
will-right,0,0,2,2016-03-18 15:33:17.093,85
will-right,0,0,2,2016-03-18 15:33:17.594,96
will-right,0,0,2,2016-03-18 15:33:18.089,93
will-right,0,0,2,2016-03-18 15:33:18.592,93
will-right,0,0,2,2016-03-18 15:33:19.096,93
will-right,0,0,2,2016-03-18 15:33:19.586,92
will-right,0,0,2,2016-03-18 15:33:20.096,93
will-right,0,0,2,2016-03-18 15:33:20.593,93
will-right,0,0,2,2016-03-18 15:33:21.094,93
will-right,0,0,2,2016-03-18 15:33:21.597,92
will-right,0,0,2,2016-03-18 15:33:22.085,91
will-right,0,0,2,2016-03-18 15:33:22.598,92
will-right,0,0,2,2016-03-18 15:33:23.086,92
will-right,0,0,2,2016-03-18 15:33:23.586,93
will-right,0,0,2,2016-03-18 15:33:24.088,93
will-right,0,0,2,2016-03-18 15:33:24.592,92
will-right,0,0,2,2016-03-18 15:33:25.085,92
will-right,0,0,2,2016-03-18 15:33:25.595,93
will-right,0,0,2,2016-03-18 15:33:26.085,93
will-right,0,0,2,2016-03-18 15:33:26.586,93
will-right,0,0,2,2016-03-18 15:33:27.103,92
will-right,0,0,2,2016-03-18 15:33:27.585,92
will-right,0,0,2,2016-03-18 15:33:28.085,93
will-right,0,0,2,2016-03-18 15:33:28.595,92
will-right,0,0,2,2016-03-18 15:33:29.088,92
will-right,0,0,2,2016-03-18 15:33:29.585,92
will-right,0,0,2,2016-03-18 15:33:30.095,92
will-right,0,0,2,2016-03-18 15:33:30.584,92
will-right,0,0,2,2016-03-18 15:33:31.088,91
will-right,0,0,2,2016-03-18 15:33:31.589,91
will-right,0,0,2,2016-03-18 15:33:32.091,72
will-right,0,0,2,2016-03-18 15:33:32.585,82
will-right,0,0,2,2016-03-18 15:33:33.098,81
will-right,0,0,2,2016-03-18 15:33:33.597,72
will-right,0,0,2,2016-03-18 15:33:34.085,73
will-right,0,0,2,2016-03-18 15:33:34.595,71
will-right,0,0,2,2016-03-18 15:33:35.085,79
will-right,0,0,2,2016-03-18 15:33:35.586,80
will-right,0,0,2,2016-03-18 15:33:36.098,75
will-right,0,0,2,2016-03-18 15:33:36.593,86
will-right,0,0,2,2016-03-18 15:33:37.097,79
will-right,0,0,2,2016-03-18 15:33:37.592,96
will-right,0,0,2,2016-03-18 15:33:38.091,98
will-right,0,0,2,2016-03-18 15:33:38.598,98
will-right,0,0,2,2016-03-18 15:33:39.085,98
will-right,0,0,2,2016-03-18 15:33:39.595,97
will-right,0,0,2,2016-03-18 15:33:40.093,98
will-right,0,0,2,2016-03-18 15:33:40.586,98
will-right,0,0,2,2016-03-18 15:33:41.086,98
will-right,0,0,2,2016-03-18 15:33:41.598,98
will-right,0,0,2,2016-03-18 15:33:42.089,98
will-right,0,0,2,2016-03-18 15:33:42.595,98
will-right,0,0,2,2016-03-18 15:33:43.115,98
will-right,0,0,2,2016-03-18 15:33:43.596,98
will-right,0,0,2,2016-03-18 15:33:44.093,98
will-right,0,0,2,2016-03-18 15:33:44.598,98
will-right,0,0,2,2016-03-18 15:33:45.089,97
will-right,0,0,2,2016-03-18 15:33:45.597,43
will-right,0,0,2,2016-03-18 15:33:46.093,60
will-right,0,0,2,2016-03-18 15:33:46.596,69
will-right,0,0,2,2016-03-18 15:33:47.097,66
will-right,0,0,2,2016-03-18 15:33:47.585,67
will-right,0,0,2,2016-03-18 15:33:48.091,84
will-right,0,0,2,2016-03-18 15:33:48.596,92
will-right,0,0,2,2016-03-18 15:33:49.096,96
will-right,0,0,2,2016-03-18 15:33:49.585,97
will-right,0,0,2,2016-03-18 15:33:50.094,96
will-right,0,0,2,2016-03-18 15:33:50.589,91
will-right,0,0,2,2016-03-18 15:33:51.087,80
will-right,0,0,2,2016-03-18 15:33:51.596,75
will-right,0,0,2,2016-03-18 15:33:52.092,90
will-right,0,0,2,2016-03-18 15:33:52.596,93
will-right,0,0,2,2016-03-18 15:33:53.092,97
will-right,0,0,2,2016-03-18 15:33:53.593,97
will-right,0,0,2,2016-03-18 15:33:54.086,97
will-right,0,0,2,2016-03-18 15:33:54.598,97
will-right,0,0,2,2016-03-18 15:33:55.085,77
will-right,0,0,2,2016-03-18 15:33:55.595,75
will-right,0,0,2,2016-03-18 15:33:56.111,74
will-right,0,0,2,2016-03-18 15:33:56.596,94
will-right,0,0,2,2016-03-18 15:33:57.097,96
will-right,0,0,2,2016-03-18 15:33:57.598,96
will-right,0,0,2,2016-03-18 15:33:58.085,96
will-right,0,0,2,2016-03-18 15:33:58.586,96
will-right,0,0,2,2016-03-18 15:33:59.095,96
will-right,0,0,2,2016-03-18 15:33:59.587,96
will-right,0,0,2,2016-03-18 15:34:00.092,96
will-right,0,0,2,2016-03-18 15:34:00.612,96
will-right,0,0,2,2016-03-18 15:34:01.098,96
will-right,0,0,2,2016-03-18 15:34:01.596,96
will-right,0,0,2,2016-03-18 15:34:02.093,96
will-right,0,0,2,2016-03-18 15:34:02.600,96
will-right,0,0,2,2016-03-18 15:34:03.093,96
will-right,0,0,2,2016-03-18 15:34:03.593,96
will-right,0,0,2,2016-03-18 15:34:04.097,96
will-right,0,0,2,2016-03-18 15:34:04.596,96
will-right,0,0,2,2016-03-18 15:34:05.093,96
will-right,0,0,2,2016-03-18 15:34:05.601,95
will-right,0,0,2,2016-03-18 15:34:06.093,96
will-right,0,0,2,2016-03-18 15:34:06.596,96
will-right,0,0,2,2016-03-18 15:34:07.086,95
will-right,0,0,2,2016-03-18 15:34:07.600,61
will-right,0,0,2,2016-03-18 15:34:08.086,58
will-right,0,0,2,2016-03-18 15:34:08.593,61
will-right,0,0,2,2016-03-18 15:34:09.095,80
will-right,0,0,2,2016-03-18 15:34:09.592,97
will-right,0,0,2,2016-03-18 15:34:10.090,98
will-right,0,0,2,2016-03-18 15:34:10.600,98
will-right,0,0,2,2016-03-18 15:34:11.084,98
will-right,0,0,2,2016-03-18 15:34:11.592,98
will-right,0,0,2,2016-03-18 15:34:12.093,98
will-right,0,0,2,2016-03-18 15:34:12.598,98
will-right,0,0,2,2016-03-18 15:34:13.093,98
will-right,0,0,2,2016-03-18 15:34:13.597,98
will-right,0,0,2,2016-03-18 15:34:14.095,97
will-right,0,0,2,2016-03-18 15:34:14.586,98
will-right,0,0,2,2016-03-18 15:34:15.115,97
will-right,0,0,2,2016-03-18 15:34:15.585,97
will-right,0,0,2,2016-03-18 15:34:16.092,97
will-right,0,0,2,2016-03-18 15:34:16.594,97
will-right,0,0,2,2016-03-18 15:34:17.095,98
will-right,0,0,2,2016-03-18 15:34:17.585,97
will-right,0,0,2,2016-03-18 15:34:18.099,98
will-right,0,0,2,2016-03-18 15:34:18.585,98
will-right,0,0,2,2016-03-18 15:34:19.095,98
will-right,0,0,2,2016-03-18 15:34:19.596,98
will-right,0,0,2,2016-03-18 15:34:20.097,98
will-right,0,0,2,2016-03-18 15:34:20.590,97
will-right,0,0,2,2016-03-18 15:34:21.099,97
will-right,0,0,2,2016-03-18 15:34:21.593,97
will-right,0,0,2,2016-03-18 15:34:22.097,97
will-right,0,0,2,2016-03-18 15:34:22.590,97
will-right,0,0,2,2016-03-18 15:34:23.095,97
will-right,0,0,2,2016-03-18 15:34:23.595,97
will-right,0,0,2,2016-03-18 15:34:24.111,97
will-right,0,0,2,2016-03-18 15:34:24.610,97
will-right,0,0,2,2016-03-18 15:34:25.093,97
will-right,0,0,2,2016-03-18 15:34:25.595,97
will-right,0,0,2,2016-03-18 15:34:26.112,87
will-right,0,0,2,2016-03-18 15:34:26.597,91
will-right,0,0,2,2016-03-18 15:34:27.112,66
will-right,0,0,2,2016-03-18 15:34:27.598,77
will-right,0,0,2,2016-03-18 15:34:28.095,76
will-right,0,0,2,2016-03-18 15:34:28.620,70
will-right,0,0,2,2016-03-18 15:34:29.102,90
will-right,0,0,2,2016-03-18 15:34:29.596,89
will-right,0,0,2,2016-03-18 15:34:30.096,89
will-right,0,0,2,2016-03-18 15:34:30.593,89
will-right,0,0,2,2016-03-18 15:34:31.093,90
will-right,0,0,2,2016-03-18 15:34:31.624,91
will-right,0,0,2,2016-03-18 15:34:32.094,91
will-right,0,0,2,2016-03-18 15:34:32.623,90
will-right,0,0,2,2016-03-18 15:34:33.093,64
will-right,0,0,2,2016-03-18 15:34:33.611,75
will-right,0,0,2,2016-03-18 15:34:34.094,75
will-right,0,0,2,2016-03-18 15:34:34.610,79
will-right,0,0,2,2016-03-18 15:34:35.098,79
will-right,0,0,2,2016-03-18 15:34:35.619,79
will-right,0,0,2,2016-03-18 15:34:36.092,74
will-right,0,0,2,2016-03-18 15:34:36.620,91
will-right,0,0,2,2016-03-18 15:34:37.124,89
will-right,0,0,2,2016-03-18 15:34:37.593,49
will-right,0,0,2,2016-03-18 15:34:38.093,71
will-right,0,0,2,2016-03-18 15:34:38.609,60
will-right,0,0,2,2016-03-18 15:34:39.111,64
will-right,0,0,2,2016-03-18 15:34:39.610,66
will-right,0,0,2,2016-03-18 15:34:40.110,61
will-right,0,0,2,2016-03-18 15:34:40.618,65
will-right,0,0,2,2016-03-18 15:34:41.118,66
will-right,0,0,2,2016-03-18 15:34:41.611,62
will-right,0,0,2,2016-03-18 15:34:42.101,75
will-right,0,0,2,2016-03-18 15:34:42.611,97
will-right,0,0,2,2016-03-18 15:34:43.107,97
will-right,0,0,2,2016-03-18 15:34:43.606,92
will-right,0,0,2,2016-03-18 15:34:44.119,88
will-right,0,0,2,2016-03-18 15:34:44.610,68
will-right,0,0,2,2016-03-18 15:34:45.100,62
will-right,0,0,2,2016-03-18 15:34:45.624,64
will-right,0,0,2,2016-03-18 15:34:46.112,55
will-right,0,0,2,2016-03-18 15:34:46.610,59
will-right,0,0,2,2016-03-18 15:34:47.113,66
will-right,0,0,2,2016-03-18 15:34:47.610,75
will-right,0,0,2,2016-03-18 15:34:48.110,81
will-right,0,0,2,2016-03-18 15:34:48.621,83
will-right,0,0,2,2016-03-18 15:34:49.115,84
will-right,0,0,2,2016-03-18 15:34:49.598,85
will-right,0,0,2,2016-03-18 15:34:50.129,86
will-right,0,0,2,2016-03-18 15:34:50.610,86
will-right,0,0,2,2016-03-18 15:34:51.110,86
will-right,0,0,2,2016-03-18 15:34:51.610,86
will-right,0,0,2,2016-03-18 15:34:52.111,87
will-right,0,0,2,2016-03-18 15:34:52.620,87
will-right,0,0,2,2016-03-18 15:34:53.120,86
will-right,0,0,2,2016-03-18 15:34:53.610,72
will-right,0,0,2,2016-03-18 15:34:54.110,71
will-right,0,0,2,2016-03-18 15:34:54.620,72
will-right,0,0,2,2016-03-18 15:34:55.110,70
will-right,0,0,2,2016-03-18 15:34:55.614,68
will-right,0,0,2,2016-03-18 15:34:56.123,75
will-right,0,0,2,2016-03-18 15:34:56.605,85
will-right,0,0,2,2016-03-18 15:34:57.122,82
will-right,0,0,2,2016-03-18 15:34:57.610,83
will-right,0,0,2,2016-03-18 15:34:58.134,81
will-right,0,0,2,2016-03-18 15:34:58.629,81
will-right,0,0,2,2016-03-18 15:34:59.107,80
will-right,0,0,2,2016-03-18 15:34:59.601,80
will-right,0,0,2,2016-03-18 15:35:00.110,80
will-right,0,0,2,2016-03-18 15:35:00.610,80
will-right,0,0,2,2016-03-18 15:35:01.119,80
will-right,0,0,2,2016-03-18 15:35:01.621,81
will-right,0,0,2,2016-03-18 15:35:02.110,81
will-right,0,0,2,2016-03-18 15:35:02.618,81
will-right,0,0,2,2016-03-18 15:35:03.112,81
will-right,0,0,2,2016-03-18 15:35:03.612,81
will-right,0,0,2,2016-03-18 15:35:04.110,81
will-right,0,0,2,2016-03-18 15:35:04.610,81
will-right,0,0,2,2016-03-18 15:35:05.100,81
will-right,0,0,2,2016-03-18 15:35:05.618,81
will-right,0,0,2,2016-03-18 15:35:06.120,81
will-right,0,0,2,2016-03-18 15:35:06.610,82
will-right,0,0,2,2016-03-18 15:35:07.119,76
will-right,0,0,2,2016-03-18 15:35:07.610,78
will-right,0,0,2,2016-03-18 15:35:08.112,82
will-right,0,0,2,2016-03-18 15:35:08.610,83
will-right,0,0,2,2016-03-18 15:35:09.118,84
will-right,0,0,2,2016-03-18 15:35:09.611,85
will-right,0,0,2,2016-03-18 15:35:10.122,85
will-right,0,0,2,2016-03-18 15:35:10.610,85
will-right,0,0,2,2016-03-18 15:35:11.118,85
will-right,0,0,2,2016-03-18 15:35:11.610,85
will-right,0,0,2,2016-03-18 15:35:12.110,85
will-right,0,0,2,2016-03-18 15:35:12.600,62
will-right,0,0,2,2016-03-18 15:35:13.118,69
will-right,0,0,2,2016-03-18 15:35:13.612,65
will-right,0,0,2,2016-03-18 15:35:14.122,52
will-right,0,0,2,2016-03-18 15:35:14.613,51
will-right,0,0,2,2016-03-18 15:35:15.104,40
will-right,0,0,2,2016-03-18 15:35:15.618,33
will-right,0,0,2,2016-03-18 15:35:16.111,58
will-right,0,0,2,2016-03-18 15:35:16.612,88
will-right,0,0,2,2016-03-18 15:35:17.118,91
will-right,0,0,2,2016-03-18 15:35:17.610,92
will-right,0,0,2,2016-03-18 15:35:18.110,92
will-right,0,0,2,2016-03-18 15:35:18.620,92
will-right,0,0,2,2016-03-18 15:35:19.124,92
will-right,0,0,2,2016-03-18 15:35:19.609,92
will-right,0,0,2,2016-03-18 15:35:20.110,92
will-right,0,0,2,2016-03-18 15:35:20.609,92
will-right,0,0,2,2016-03-18 15:35:21.110,92
will-right,0,0,2,2016-03-18 15:35:21.624,92
will-right,0,0,2,2016-03-18 15:35:22.127,92
will-right,0,0,2,2016-03-18 15:35:22.619,92
will-right,0,0,2,2016-03-18 15:35:23.120,93
will-right,0,0,2,2016-03-18 15:35:23.621,93
will-right,0,0,2,2016-03-18 15:35:24.110,93
will-right,0,0,2,2016-03-18 15:35:24.611,93
will-right,0,0,2,2016-03-18 15:35:25.117,93
will-right,0,0,2,2016-03-18 15:35:25.604,93
will-right,0,0,2,2016-03-18 15:35:26.117,93
will-right,0,0,2,2016-03-18 15:35:26.610,93
will-right,0,0,2,2016-03-18 15:35:27.118,93
will-right,0,0,2,2016-03-18 15:35:27.611,93
will-right,0,0,2,2016-03-18 15:35:28.111,72
will-right,0,0,2,2016-03-18 15:35:28.612,72
will-right,0,0,2,2016-03-18 15:35:29.122,75
will-right,0,0,2,2016-03-18 15:35:29.621,74
will-right,0,0,2,2016-03-18 15:35:30.134,75
will-right,0,0,2,2016-03-18 15:35:30.625,76
will-right,0,0,2,2016-03-18 15:35:31.111,78
will-right,0,0,2,2016-03-18 15:35:31.617,79
will-right,0,0,2,2016-03-18 15:35:32.110,79
will-right,0,0,2,2016-03-18 15:35:32.609,74
will-right,0,0,2,2016-03-18 15:35:33.117,66
will-right,0,0,2,2016-03-18 15:35:33.613,60
will-right,0,0,2,2016-03-18 15:35:34.110,62
will-right,0,0,2,2016-03-18 15:35:34.628,65
will-right,0,0,2,2016-03-18 15:35:35.112,76
will-right,0,0,2,2016-03-18 15:35:35.610,76
will-right,0,0,2,2016-03-18 15:35:36.125,74
will-right,0,0,2,2016-03-18 15:35:36.611,75
will-right,0,0,2,2016-03-18 15:35:37.111,79
will-right,0,0,2,2016-03-18 15:35:37.623,94
will-right,0,0,2,2016-03-18 15:35:38.110,94
will-right,0,0,2,2016-03-18 15:35:38.621,95
will-right,0,0,2,2016-03-18 15:35:39.131,94
will-right,0,0,2,2016-03-18 15:35:39.610,94
will-right,0,0,2,2016-03-18 15:35:40.119,95
will-right,0,0,2,2016-03-18 15:35:40.620,95
will-right,0,0,2,2016-03-18 15:35:41.119,95
will-right,0,0,2,2016-03-18 15:35:41.613,95
will-right,0,0,2,2016-03-18 15:35:42.117,95
will-right,0,0,2,2016-03-18 15:35:42.610,95
will-right,0,0,2,2016-03-18 15:35:43.121,95
will-right,0,0,2,2016-03-18 15:35:43.621,95
will-right,0,0,2,2016-03-18 15:35:44.110,95
will-right,0,0,2,2016-03-18 15:35:44.622,95
will-right,0,0,2,2016-03-18 15:35:45.119,95
will-right,0,0,2,2016-03-18 15:35:45.609,95
will-right,0,0,2,2016-03-18 15:35:46.122,95
will-right,0,0,2,2016-03-18 15:35:46.610,91
will-right,0,0,2,2016-03-18 15:35:47.110,71
will-right,0,0,2,2016-03-18 15:35:47.619,76
will-right,0,0,2,2016-03-18 15:35:48.116,81
will-right,0,0,2,2016-03-18 15:35:48.623,81
will-right,0,0,2,2016-03-18 15:35:49.117,81
will-right,0,0,2,2016-03-18 15:35:49.609,81
will-right,0,0,2,2016-03-18 15:35:50.112,81
will-right,0,0,2,2016-03-18 15:35:50.622,84
will-right,0,0,2,2016-03-18 15:35:51.117,84
will-right,0,0,2,2016-03-18 15:35:51.612,82
will-right,0,0,2,2016-03-18 15:35:52.109,70
will-right,0,0,2,2016-03-18 15:35:52.624,70
will-right,0,0,2,2016-03-18 15:35:53.120,65
will-right,0,0,2,2016-03-18 15:35:53.617,68
will-right,0,0,2,2016-03-18 15:35:54.112,72
will-right,0,0,2,2016-03-18 15:35:54.621,74
will-right,0,0,2,2016-03-18 15:35:55.128,72
will-right,0,0,2,2016-03-18 15:35:55.619,92
will-right,0,0,2,2016-03-18 15:35:56.122,94
will-right,0,0,2,2016-03-18 15:35:56.611,94
will-right,0,0,2,2016-03-18 15:35:57.110,94
will-right,0,0,2,2016-03-18 15:35:57.628,94
will-right,0,0,2,2016-03-18 15:35:58.120,94
will-right,0,0,2,2016-03-18 15:35:58.610,94
will-right,0,0,2,2016-03-18 15:35:59.117,94
will-right,0,0,2,2016-03-18 15:35:59.620,94
will-right,0,0,2,2016-03-18 15:36:00.109,94
will-right,0,0,2,2016-03-18 15:36:00.618,94
will-right,0,0,2,2016-03-18 15:36:01.119,94
will-right,0,0,2,2016-03-18 15:36:01.620,94
will-right,0,0,2,2016-03-18 15:36:02.128,94
will-right,0,0,2,2016-03-18 15:36:02.626,94
will-right,0,0,2,2016-03-18 15:36:03.117,94
will-right,0,0,2,2016-03-18 15:36:03.616,94
will-right,0,0,2,2016-03-18 15:36:04.110,95
will-right,0,0,2,2016-03-18 15:36:04.619,95
will-right,0,0,2,2016-03-18 15:36:05.129,95
will-right,0,0,2,2016-03-18 15:36:05.620,95
will-right,0,0,2,2016-03-18 15:36:06.111,95
will-right,0,0,2,2016-03-18 15:36:06.621,95
will-right,0,0,2,2016-03-18 15:36:07.111,95
will-right,0,0,2,2016-03-18 15:36:07.614,95
will-right,0,0,2,2016-03-18 15:36:08.124,95
will-right,0,0,2,2016-03-18 15:36:08.619,95
will-right,0,0,2,2016-03-18 15:36:09.119,95
will-right,0,0,2,2016-03-18 15:36:09.621,95
will-right,0,0,2,2016-03-18 15:36:10.111,94
will-right,0,0,2,2016-03-18 15:36:10.622,94
will-right,0,0,2,2016-03-18 15:36:11.112,94
will-right,0,0,2,2016-03-18 15:36:11.620,97
will-right,0,0,2,2016-03-18 15:36:12.121,97
will-right,0,0,2,2016-03-18 15:36:12.618,97
will-right,0,0,2,2016-03-18 15:36:13.120,93
will-right,0,0,2,2016-03-18 15:36:13.626,71
